cycle,time,phi,Ex,Ey
118300,5.915e-07,6.015010e-01,1.175113e+00,8.282443e-01
118320,5.916e-07,6.115547e-01,9.972242e-01,8.788507e-01
118340,5.917e-07,6.050075e-01,9.708708e-01,8.180014e-01
118360,5.918e-07,6.068488e-01,1.020469e+00,9.912597e-01
118380,5.919e-07,6.091919e-01,9.840776e-01,7.375374e-01
118400,5.92e-07,6.123710e-01,1.007248e+00,8.853027e-01
118420,5.921e-07,6.045873e-01,9.985768e-01,7.352281e-01
118440,5.922e-07,6.128538e-01,1.032701e+00,7.525483e-01
118460,5.923e-07,6.062938e-01,1.114834e+00,8.186644e-01
118480,5.924e-07,6.070256e-01,1.138391e+00,6.606817e-01
118500,5.925e-07,6.121454e-01,1.258176e+00,6.859471e-01
118520,5.926e-07,6.114129e-01,9.964440e-01,7.919791e-01
118540,5.927e-07,5.992887e-01,9.238848e-01,7.832013e-01
118560,5.928e-07,6.074860e-01,9.050055e-01,5.879794e-01
118580,5.929e-07,6.110697e-01,8.401188e-01,4.783137e-01
118600,5.93e-07,6.060559e-01,1.153581e+00,8.280848e-01
118620,5.931e-07,6.046511e-01,1.108220e+00,8.924915e-01
118640,5.932e-07,6.128445e-01,1.035588e+00,8.522197e-01
118660,5.933e-07,6.077783e-01,9.576230e-01,6.292968e-01
118680,5.934e-07,6.099131e-01,8.051448e-01,8.076016e-01
118700,5.935e-07,6.139231e-01,9.649705e-01,6.898252e-01
118720,5.936e-07,6.085466e-01,9.417489e-01,8.925640e-01
118740,5.937e-07,6.039124e-01,8.609092e-01,7.060407e-01
118760,5.938e-07,6.123496e-01,1.141336e+00,6.526690e-01
118780,5.939e-07,6.036484e-01,1.158266e+00,9.503598e-01
118800,5.94e-07,6.044388e-01,9.899213e-01,6.414718e-01
118820,5.941e-07,6.056084e-01,1.214945e+00,8.794407e-01
118840,5.942e-07,6.085735e-01,1.064318e+00,6.438304e-01
118860,5.943e-07,6.162211e-01,1.086315e+00,8.445862e-01
118880,5.944e-07,6.094736e-01,8.950853e-01,7.183287e-01
118900,5.945e-07,6.092710e-01,8.317795e-01,6.649193e-01
118920,5.946e-07,6.054804e-01,9.828561e-01,7.772075e-01
118940,5.947e-07,6.034594e-01,9.926553e-01,6.670247e-01
118960,5.948e-07,6.095771e-01,1.059636e+00,7.190302e-01
118980,5.949e-07,6.116189e-01,8.438575e-01,5.859230e-01
119000,5.95e-07,6.014595e-01,7.518132e-01,9.158567e-01
119020,5.951e-07,6.001319e-01,1.163248e+00,5.896064e-01
119040,5.952e-07,6.061549e-01,7.127149e-01,7.077745e-01
119060,5.953e-07,6.115108e-01,7.907222e-01,6.863167e-01
119080,5.954e-07,6.151931e-01,9.178214e-01,7.644257e-01
119100,5.955e-07,6.140075e-01,1.020983e+00,7.826803e-01
119120,5.956e-07,6.013873e-01,9.780098e-01,8.109903e-01
119140,5.957e-07,6.034924e-01,9.114329e-01,4.770408e-01
119160,5.958e-07,6.093232e-01,8.215599e-01,4.974560e-01
119180,5.959e-07,6.098698e-01,9.681019e-01,5.490893e-01
119200,5.96e-07,6.128215e-01,9.711694e-01,5.430274e-01
119220,5.961e-07,6.059993e-01,1.004948e+00,8.089845e-01
119240,5.962e-07,6.062511e-01,7.924708e-01,6.892019e-01
119260,5.963e-07,6.103320e-01,6.979191e-01,6.455047e-01
119280,5.964e-07,6.073787e-01,7.452281e-01,6.524979e-01
119300,5.965e-07,6.104652e-01,9.412141e-01,6.525548e-01
119320,5.966e-07,6.139271e-01,7.245847e-01,5.528383e-01
119340,5.967e-07,6.082561e-01,9.162084e-01,7.684298e-01
119360,5.968e-07,6.117789e-01,6.505334e-01,7.214845e-01
119380,5.969e-07,5.998146e-01,8.799107e-01,5.688707e-01
119400,5.97e-07,6.091946e-01,7.738595e-01,6.816267e-01
119420,5.971e-07,6.186751e-01,1.014231e+00,5.797960e-01
119440,5.972e-07,6.083566e-01,7.987055e-01,6.388875e-01
119460,5.973e-07,6.069158e-01,1.145454e+00,5.252293e-01
119480,5.974e-07,6.107478e-01,7.390442e-01,8.436827e-01
119500,5.975e-07,6.039944e-01,7.991598e-01,5.595652e-01
119520,5.976e-07,6.076662e-01,9.467064e-01,5.458593e-01
119540,5.977e-07,6.078051e-01,6.927488e-01,6.103517e-01
119560,5.978e-07,6.100116e-01,9.276957e-01,7.292813e-01
119580,5.979e-07,6.085990e-01,9.036747e-01,5.398641e-01
119600,5.98e-07,6.027700e-01,9.393469e-01,6.828380e-01
119620,5.981e-07,6.084074e-01,7.121189e-01,5.163352e-01
119640,5.982e-07,6.061752e-01,9.703184e-01,5.646164e-01
119660,5.983e-07,6.110724e-01,8.288676e-01,4.243806e-01
119680,5.984e-07,6.055702e-01,6.114863e-01,6.326517e-01
119700,5.985e-07,6.018051e-01,9.447871e-01,4.098614e-01
119720,5.986e-07,6.172854e-01,9.715491e-01,5.656102e-01
119740,5.987e-07,6.217816e-01,5.593528e-01,5.516441e-01
119760,5.988e-07,6.151726e-01,9.140909e-01,7.241271e-01
119780,5.989e-07,6.094285e-01,9.979487e-01,7.335662e-01
119800,5.99e-07,6.126511e-01,8.736057e-01,6.844388e-01
119820,5.991e-07,6.094123e-01,7.221593e-01,4.865373e-01
119840,5.992e-07,6.061428e-01,7.733814e-01,4.968915e-01
119860,5.993e-07,6.104458e-01,8.557966e-01,5.779645e-01
119880,5.994e-07,6.155450e-01,6.296927e-01,5.706682e-01
119900,5.995e-07,6.128379e-01,7.824537e-01,3.590075e-01
119920,5.996e-07,6.042814e-01,7.121452e-01,6.828201e-01
119940,5.997e-07,6.126409e-01,9.229685e-01,6.377611e-01
119960,5.998e-07,6.102936e-01,9.246945e-01,2.780382e-01
119980,5.999e-07,6.062222e-01,1.032860e+00,5.072589e-01
120000,6e-07,6.137927e-01,5.237589e-01,8.307865e-01
120020,6.001e-07,6.045443e-01,8.526464e-01,5.058346e-01
120040,6.002e-07,6.038806e-01,9.299649e-01,6.798204e-01
120060,6.003e-07,6.114310e-01,7.708501e-01,5.637385e-01
120080,6.004e-07,6.080329e-01,6.487819e-01,5.378881e-01
120100,6.005e-07,6.025427e-01,7.666766e-01,4.736986e-01
120120,6.006e-07,6.088660e-01,8.321158e-01,6.208583e-01
120140,6.007e-07,6.081998e-01,6.641501e-01,6.246578e-01
120160,6.008e-07,6.135952e-01,6.177359e-01,5.744167e-01
120180,6.009e-07,6.105933e-01,8.686174e-01,6.822986e-01
120200,6.01e-07,6.083646e-01,9.658213e-01,5.421917e-01
120220,6.011e-07,6.092961e-01,8.588842e-01,5.015878e-01
120240,6.012e-07,6.143225e-01,8.032205e-01,6.396206e-01
120260,6.013e-07,6.084968e-01,5.636473e-01,3.322641e-01
120280,6.014e-07,6.046817e-01,8.218397e-01,6.427038e-01
120300,6.015e-07,6.118622e-01,8.757102e-01,4.054873e-01
120320,6.016e-07,6.110135e-01,6.921573e-01,4.596694e-01
120340,6.017e-07,6.107427e-01,6.171014e-01,2.334454e-01
120360,6.018e-07,6.099874e-01,4.120004e-01,2.499028e-01
120380,6.019e-07,6.180236e-01,8.189324e-01,6.425698e-01
120400,6.02e-07,6.095004e-01,7.858950e-01,6.317477e-01
120420,6.021e-07,6.068667e-01,4.904024e-01,5.244988e-01
120440,6.022e-07,6.112429e-01,8.289544e-01,5.330876e-01
120460,6.023e-07,6.101214e-01,8.466808e-01,2.598531e-01
120480,6.024e-07,6.091986e-01,7.657944e-01,4.930682e-01
120500,6.025e-07,6.270591e-01,6.950790e-01,4.509875e-01
120520,6.026e-07,6.173682e-01,7.958204e-01,3.355719e-01
120540,6.027e-07,6.062961e-01,7.128999e-01,5.534636e-01
120560,6.028e-07,6.027231e-01,7.504985e-01,4.618746e-01
120580,6.029e-07,6.112702e-01,8.243487e-01,3.538060e-01
120600,6.03e-07,6.205266e-01,7.655108e-01,3.643135e-01
120620,6.031e-07,6.093253e-01,7.336195e-01,5.848264e-01
120640,6.032e-07,6.088669e-01,7.004347e-01,7.527755e-01
120660,6.033e-07,6.190559e-01,7.837624e-01,1.922613e-01
120680,6.034e-07,6.131913e-01,5.401598e-01,4.923126e-01
120700,6.035e-07,6.055822e-01,6.471689e-01,4.415125e-01
120720,6.036e-07,6.120744e-01,7.371475e-01,4.923796e-01
120740,6.037e-07,6.101286e-01,7.818732e-01,4.678848e-01
120760,6.038e-07,6.136810e-01,9.928710e-01,6.232761e-01
120780,6.039e-07,6.139653e-01,5.944529e-01,4.046865e-01
120800,6.04e-07,6.112494e-01,8.283510e-01,3.612286e-01
120820,6.041e-07,6.112840e-01,6.213541e-01,5.216028e-01
120840,6.042e-07,6.184857e-01,5.729483e-01,4.088790e-01
120860,6.043e-07,6.105089e-01,7.647339e-01,4.179341e-01
120880,6.044e-07,6.114239e-01,6.259367e-01,3.866102e-01
120900,6.045e-07,6.186686e-01,6.584011e-01,2.839672e-01
120920,6.046e-07,6.189731e-01,5.697529e-01,2.202890e-01
120940,6.047e-07,6.117293e-01,7.487507e-01,3.459980e-01
120960,6.048e-07,6.109338e-01,9.567206e-01,4.287541e-01
120980,6.049e-07,6.158407e-01,7.117457e-01,4.415880e-01
121000,6.05e-07,6.083480e-01,3.082560e-01,3.962409e-01
121020,6.051e-07,6.076553e-01,6.236254e-01,4.348933e-01
121040,6.052e-07,6.196540e-01,7.082323e-01,5.691007e-01
121060,6.053e-07,6.177896e-01,6.758479e-01,3.355871e-01
121080,6.054e-07,6.068000e-01,7.226596e-01,5.138175e-01
121100,6.055e-07,6.059355e-01,8.004032e-01,5.589598e-01
121120,6.056e-07,6.117404e-01,8.411562e-01,2.348535e-01
121140,6.057e-07,6.160569e-01,6.771746e-01,1.932406e-01
121160,6.058e-07,6.135806e-01,7.160410e-01,2.785892e-01
121180,6.059e-07,6.206002e-01,4.745454e-01,2.831189e-01
121200,6.06e-07,6.087019e-01,7.300549e-01,1.883810e-01
121220,6.061e-07,6.099212e-01,5.014790e-01,5.032014e-01
121240,6.062e-07,6.122611e-01,5.410398e-01,3.447348e-01
121260,6.063e-07,6.190789e-01,7.750280e-01,3.031666e-01
121280,6.064e-07,6.102430e-01,7.050327e-01,1.365031e-01
121300,6.065e-07,6.131083e-01,4.591067e-01,1.057552e-01
121320,6.066e-07,6.120812e-01,6.419874e-01,5.588983e-01
121340,6.067e-07,6.119926e-01,7.015889e-01,2.632241e-01
121360,6.068e-07,6.113285e-01,6.022395e-01,2.712210e-01
121380,6.069e-07,6.084027e-01,7.278591e-01,2.338671e-01
121400,6.07e-07,6.093378e-01,5.247274e-01,3.334468e-01
121420,6.071e-07,6.199582e-01,5.473090e-01,2.806520e-01
121440,6.072e-07,6.159709e-01,6.560603e-01,2.485145e-01
121460,6.073e-07,6.101391e-01,6.332676e-01,1.221801e-01
121480,6.074e-07,6.224267e-01,6.441414e-01,2.824748e-01
121500,6.075e-07,6.161481e-01,7.520401e-01,5.405780e-01
121520,6.076e-07,6.138802e-01,7.499933e-01,2.017491e-01
121540,6.077e-07,6.162635e-01,4.297402e-01,3.837258e-01
121560,6.078e-07,6.162134e-01,7.266007e-01,2.968709e-01
121580,6.079e-07,6.186380e-01,6.415428e-01,1.011019e-01
121600,6.08e-07,6.131600e-01,9.785333e-01,2.308278e-01
121620,6.081e-07,6.152411e-01,7.063140e-01,2.492089e-01
121640,6.082e-07,6.117772e-01,5.968087e-01,3.203574e-01
121660,6.083e-07,6.207065e-01,7.090713e-01,4.503216e-01
121680,6.084e-07,6.132933e-01,4.977109e-01,9.453119e-03
121700,6.085e-07,6.159337e-01,6.167599e-01,2.796417e-01
121720,6.086e-07,6.132026e-01,2.328697e-01,1.613014e-01
121740,6.087e-07,6.118035e-01,5.862713e-01,3.069777e-01
121760,6.088e-07,6.175462e-01,7.346920e-01,1.233438e-01
121780,6.089e-07,6.158416e-01,5.412273e-01,3.384931e-01
121800,6.09e-07,6.203338e-01,5.802376e-01,1.403328e-01
121820,6.091e-07,6.095577e-01,6.765671e-01,3.233179e-01
121840,6.092e-07,6.027776e-01,7.695237e-01,2.025479e-01
121860,6.093e-07,6.165210e-01,7.389494e-01,-4.916944e-02
121880,6.094e-07,6.183822e-01,5.827018e-01,1.906828e-01
121900,6.095e-07,6.154127e-01,5.998478e-01,1.456354e-01
121920,6.096e-07,6.185039e-01,4.031373e-01,6.112648e-02
121940,6.097e-07,6.239956e-01,7.299887e-01,-3.730709e-02
121960,6.098e-07,6.191562e-01,3.825724e-01,1.114984e-01
121980,6.099e-07,6.180796e-01,5.495634e-01,5.097407e-02
122000,6.1e-07,6.186020e-01,7.433034e-01,1.648691e-02
122020,6.101e-07,6.207021e-01,4.398577e-01,1.957054e-01
122040,6.102e-07,6.070184e-01,5.062203e-01,1.000948e-01
122060,6.103e-07,6.133751e-01,6.936882e-01,-9.819396e-02
122080,6.104e-07,6.159536e-01,3.897419e-01,1.828775e-01
122100,6.105e-07,6.205879e-01,6.379187e-01,-8.979751e-03
122120,6.106e-07,6.211098e-01,5.218474e-01,-1.283237e-01
122140,6.107e-07,6.206280e-01,4.539548e-01,2.742398e-02
122160,6.108e-07,6.218523e-01,5.950735e-01,2.808901e-01
122180,6.109e-07,6.186475e-01,6.411135e-01,-3.149809e-01
122200,6.11e-07,6.165823e-01,4.286082e-01,-5.860681e-02
122220,6.111e-07,6.177224e-01,6.349475e-01,2.771082e-01
122240,6.112e-07,6.098558e-01,4.212953e-01,8.159661e-02
122260,6.113e-07,6.117635e-01,6.722540e-01,-1.033811e-01
122280,6.114e-07,6.240096e-01,5.137373e-01,2.318689e-02
122300,6.115e-07,6.206951e-01,4.861150e-01,1.350076e-01
122320,6.116e-07,6.190252e-01,2.634491e-01,-3.307334e-01
122340,6.117e-07,6.235523e-01,5.624979e-01,1.387853e-01
122360,6.118e-07,6.204227e-01,6.312818e-01,1.899701e-01
122380,6.119e-07,6.199912e-01,7.071353e-01,-4.556472e-02
122400,6.12e-07,6.164632e-01,6.428641e-01,-1.224129e-01
122420,6.121e-07,6.164297e-01,3.972158e-01,1.780625e-01
122440,6.122e-07,6.139361e-01,3.591099e-01,1.751167e-02
122460,6.123e-07,6.165341e-01,6.168536e-01,-1.610830e-01
122480,6.124e-07,6.154174e-01,6.701419e-01,-2.232289e-01
122500,6.125e-07,6.186926e-01,3.271457e-01,-2.350812e-01
122520,6.126e-07,6.215348e-01,3.424174e-01,-2.105408e-01
122540,6.127e-07,6.163481e-01,2.620040e-01,-5.428329e-02
122560,6.128e-07,6.177142e-01,4.422860e-01,-2.569583e-01
122580,6.129e-07,6.272341e-01,5.515593e-01,-2.185988e-01
122600,6.13e-07,6.255129e-01,6.486965e-01,-1.880353e-01
122620,6.131e-07,6.171061e-01,4.860104e-01,-7.924071e-02
122640,6.132e-07,6.177242e-01,3.108203e-01,-1.578031e-01
122660,6.133e-07,6.192667e-01,3.339382e-01,-1.021401e-01
122680,6.134e-07,6.172059e-01,5.492789e-01,-1.686990e-01
122700,6.135e-07,6.176011e-01,5.285525e-01,-2.177549e-01
122720,6.136e-07,6.243544e-01,3.889920e-01,4.326532e-02
122740,6.137e-07,6.225110e-01,3.010066e-01,-8.643650e-02
122760,6.138e-07,6.122364e-01,5.562088e-01,5.060712e-02
122780,6.139e-07,6.183991e-01,2.693448e-01,-1.520071e-01
122800,6.14e-07,6.199201e-01,2.784145e-01,-7.343117e-02
122820,6.141e-07,6.218962e-01,4.064986e-01,-2.518765e-01
122840,6.142e-07,6.206945e-01,4.912980e-01,-1.556886e-01
122860,6.143e-07,6.083350e-01,3.999577e-01,-2.537127e-01
122880,6.144e-07,6.176407e-01,2.906633e-01,-2.246115e-01
122900,6.145e-07,6.219929e-01,3.546199e-01,-2.679219e-01
122920,6.146e-07,6.237020e-01,1.555817e-01,-3.694267e-01
122940,6.147e-07,6.236073e-01,2.648612e-01,-2.474751e-01
122960,6.148e-07,6.253107e-01,2.940589e-01,-1.166003e-01
122980,6.149e-07,6.315284e-01,2.255353e-01,-3.070854e-01
123000,6.15e-07,6.220753e-01,4.757263e-01,-7.908731e-02
123020,6.151e-07,6.166995e-01,4.789079e-01,-2.993744e-01
123040,6.152e-07,6.241762e-01,3.255479e-01,-2.974963e-01
123060,6.153e-07,6.259717e-01,3.208473e-01,-2.057568e-01
123080,6.154e-07,6.217817e-01,5.646686e-01,-2.444301e-01
123100,6.155e-07,6.171010e-01,5.420369e-01,-5.235107e-02
123120,6.156e-07,6.173015e-01,1.300462e-01,-3.484126e-01
123140,6.157e-07,6.113140e-01,2.390095e-01,-2.547984e-01
123160,6.158e-07,6.213623e-01,2.748957e-01,-2.456538e-01
123180,6.159e-07,6.229732e-01,3.937739e-01,-3.668858e-01
123200,6.16e-07,6.208665e-01,3.290364e-01,-2.324132e-01
123220,6.161e-07,6.247620e-01,4.177209e-01,-2.993544e-01
123240,6.162e-07,6.224137e-01,2.398376e-01,-3.175866e-01
123260,6.163e-07,6.213865e-01,3.552418e-01,-3.292203e-01
123280,6.164e-07,6.256024e-01,5.161824e-01,-2.585417e-01
123300,6.165e-07,6.205303e-01,1.749194e-01,-1.757144e-01
123320,6.166e-07,6.190184e-01,5.356708e-01,-2.936532e-01
123340,6.167e-07,6.306116e-01,4.969706e-01,-2.210533e-01
123360,6.168e-07,6.259919e-01,3.503786e-01,-3.508640e-01
123380,6.169e-07,6.272164e-01,2.871690e-01,-3.237766e-01
123400,6.17e-07,6.301185e-01,2.476692e-01,-3.645529e-01
123420,6.171e-07,6.285992e-01,3.603592e-01,-2.955968e-01
123440,6.172e-07,6.146443e-01,4.230561e-01,-1.810994e-01
123460,6.173e-07,6.229828e-01,4.655092e-01,-1.663745e-01
123480,6.174e-07,6.246493e-01,2.055540e-01,-3.936245e-01
123500,6.175e-07,6.210133e-01,2.332472e-01,-2.619665e-01
123520,6.176e-07,6.141106e-01,2.754442e-01,-3.242941e-01
123540,6.177e-07,6.198048e-01,3.554238e-01,-4.431346e-01
123560,6.178e-07,6.284267e-01,4.566028e-01,-1.442318e-01
123580,6.179e-07,6.227116e-01,2.012094e-01,-2.916424e-01
123600,6.18e-07,6.184148e-01,4.524706e-01,-5.004053e-01
123620,6.181e-07,6.317432e-01,3.662907e-01,-4.128574e-01
123640,6.182e-07,6.283666e-01,3.181389e-01,-2.768410e-01
123660,6.183e-07,6.185079e-01,2.281424e-01,-2.603897e-01
123680,6.184e-07,6.287656e-01,3.514990e-01,-3.280954e-01
123700,6.185e-07,6.219975e-01,3.346173e-01,-2.229108e-01
123720,6.186e-07,6.192696e-01,2.971353e-01,-4.559706e-01
123740,6.187e-07,6.259818e-01,2.267646e-01,-4.472618e-01
123760,6.188e-07,6.245754e-01,4.259179e-01,-4.036649e-01
123780,6.189e-07,6.204469e-01,3.458722e-01,-4.332407e-01
123800,6.19e-07,6.194200e-01,2.705000e-02,-2.522493e-01
123820,6.191e-07,6.224608e-01,1.952304e-01,-3.929211e-01
123840,6.192e-07,6.202921e-01,5.738846e-02,-2.296101e-01
123860,6.193e-07,6.270356e-01,4.082555e-01,-2.101537e-01
123880,6.194e-07,6.289479e-01,3.773865e-01,-4.848880e-01
123900,6.195e-07,6.248568e-01,4.091727e-01,-5.261378e-01
123920,6.196e-07,6.254546e-01,3.930272e-01,-7.675589e-01
123940,6.197e-07,6.283086e-01,3.822296e-01,-3.218931e-01
123960,6.198e-07,6.180051e-01,4.379609e-01,-3.952819e-01
123980,6.199e-07,6.260146e-01,3.207127e-01,-5.212268e-01
124000,6.2e-07,6.272727e-01,8.830500e-02,-6.965708e-01
124020,6.201e-07,6.263782e-01,2.803396e-01,-5.180374e-01
124040,6.202e-07,6.266610e-01,3.850219e-01,-4.091146e-01
124060,6.203e-07,6.326774e-01,2.314700e-01,-4.874388e-01
124080,6.204e-07,6.312439e-01,1.764192e-01,-4.061875e-01
124100,6.205e-07,6.306939e-01,3.582462e-01,-3.109236e-01
124120,6.206e-07,6.239001e-01,2.455477e-01,-4.872122e-01
124140,6.207e-07,6.281218e-01,4.294796e-01,-5.889279e-01
124160,6.208e-07,6.241776e-01,2.774268e-01,-2.340285e-01
124180,6.209e-07,6.244110e-01,2.782399e-01,-4.609180e-01
124200,6.21e-07,6.279570e-01,2.605822e-01,-8.630571e-01
124220,6.211e-07,6.220992e-01,2.041822e-01,-7.751521e-01
124240,6.212e-07,6.201611e-01,2.075405e-01,-5.538152e-01
124260,6.213e-07,6.354316e-01,2.697658e-01,-5.159084e-01
124280,6.214e-07,6.311203e-01,4.531004e-01,-6.890676e-01
124300,6.215e-07,6.167347e-01,3.809475e-01,-4.386624e-01
124320,6.216e-07,6.200011e-01,3.714216e-01,-5.959461e-01
124340,6.217e-07,6.257756e-01,3.769654e-01,-3.249573e-01
124360,6.218e-07,6.256835e-01,3.169273e-01,-6.847227e-01
124380,6.219e-07,6.161633e-01,2.615142e-01,-5.494554e-01
124400,6.22e-07,6.235277e-01,2.041040e-01,-7.386863e-01
124420,6.221e-07,6.258422e-01,3.562742e-01,-5.717443e-01
124440,6.222e-07,6.304297e-01,3.300197e-01,-6.442023e-01
124460,6.223e-07,6.315700e-01,2.559271e-01,-3.448230e-01
124480,6.224e-07,6.319116e-01,2.862638e-01,-5.026513e-01
124500,6.225e-07,6.299590e-01,1.835685e-01,-3.530106e-01
124520,6.226e-07,6.321128e-01,2.328023e-01,-4.249312e-01
124540,6.227e-07,6.304565e-01,2.500784e-01,-5.357338e-01
124560,6.228e-07,6.237261e-01,2.954482e-01,-4.392958e-01
124580,6.229e-07,6.217351e-01,4.333183e-01,-9.890330e-01
124600,6.23e-07,6.285477e-01,4.080663e-01,-5.784675e-01
124620,6.231e-07,6.285979e-01,4.441104e-01,-6.526788e-01
124640,6.232e-07,6.261883e-01,5.269063e-02,-6.091499e-01
124660,6.233e-07,6.253811e-01,3.829145e-01,-5.833233e-01
124680,6.234e-07,6.280558e-01,3.579619e-01,-7.706650e-01
124700,6.235e-07,6.329989e-01,2.696542e-01,-6.814854e-01
124720,6.236e-07,6.240404e-01,2.460087e-01,-5.092329e-01
124740,6.237e-07,6.314875e-01,3.202955e-01,-7.719197e-01
124760,6.238e-07,6.394486e-01,3.509527e-01,-6.197052e-01
124780,6.239e-07,6.246546e-01,3.225348e-01,-5.482387e-01
124800,6.24e-07,6.254454e-01,2.321904e-01,-6.162000e-01
124820,6.241e-07,6.304958e-01,2.705216e-01,-7.048812e-01
124840,6.242e-07,6.330509e-01,2.077067e-01,-6.182085e-01
124860,6.243e-07,6.322476e-01,3.006334e-01,-8.518938e-01
124880,6.244e-07,6.283801e-01,3.341073e-01,-6.475790e-01
124900,6.245e-07,6.297813e-01,3.453655e-01,-4.693298e-01
124920,6.246e-07,6.311822e-01,2.971826e-01,-5.159549e-01
124940,6.247e-07,6.254442e-01,3.469193e-01,-6.050487e-01
124960,6.248e-07,6.264215e-01,3.928501e-01,-6.333065e-01
124980,6.249e-07,6.263582e-01,4.573851e-01,-5.851857e-01
125000,6.25e-07,6.167352e-01,3.412142e-01,-4.942000e-01
125020,6.251e-07,6.282467e-01,3.987878e-01,-6.904802e-01
125040,6.252e-07,6.356593e-01,2.746317e-01,-6.670103e-01
125060,6.253e-07,6.342432e-01,3.225947e-01,-6.558973e-01
125080,6.254e-07,6.383488e-01,3.349992e-01,-6.730391e-01
125100,6.255e-07,6.336190e-01,2.819878e-01,-6.013231e-01
125120,6.256e-07,6.302675e-01,5.587177e-02,-6.060035e-01
125140,6.257e-07,6.312656e-01,3.898663e-01,-7.791169e-01
125160,6.258e-07,6.350042e-01,4.062267e-01,-6.538754e-01
125180,6.259e-07,6.353797e-01,2.456942e-01,-6.288459e-01
125200,6.26e-07,6.272657e-01,4.528494e-01,-8.248394e-01
125220,6.261e-07,6.248937e-01,2.532633e-01,-7.366533e-01
125240,6.262e-07,6.241686e-01,5.141076e-01,-7.208767e-01
125260,6.263e-07,6.255971e-01,4.218079e-01,-6.849466e-01
125280,6.264e-07,6.302025e-01,2.232050e-01,-7.551734e-01
125300,6.265e-07,6.373876e-01,4.591782e-01,-8.041751e-01
125320,6.266e-07,6.346975e-01,2.734356e-01,-8.435022e-01
125340,6.267e-07,6.350313e-01,5.888970e-01,-4.587103e-01
125360,6.268e-07,6.313456e-01,5.403591e-01,-4.699678e-01
125380,6.269e-07,6.341828e-01,1.722926e-01,-8.924141e-01
125400,6.27e-07,6.302143e-01,2.635689e-01,-6.899847e-01
125420,6.271e-07,6.364878e-01,4.741462e-01,-5.612598e-01
125440,6.272e-07,6.287975e-01,2.982847e-01,-6.211172e-01
125460,6.273e-07,6.366649e-01,3.197922e-01,-7.612525e-01
125480,6.274e-07,6.382241e-01,2.511774e-01,-6.548045e-01
125500,6.275e-07,6.322514e-01,4.194224e-01,-6.612056e-01
125520,6.276e-07,6.395833e-01,1.982314e-01,-5.862798e-01
125540,6.277e-07,6.354963e-01,3.725868e-01,-5.283574e-01
125560,6.278e-07,6.287002e-01,3.175696e-01,-6.012214e-01
125580,6.279e-07,6.318211e-01,6.399713e-01,-6.028948e-01
125600,6.28e-07,6.310261e-01,4.081738e-01,-5.852763e-01
125620,6.281e-07,6.249113e-01,1.970452e-01,-8.020764e-01
125640,6.282e-07,6.287093e-01,3.812496e-01,-7.432907e-01
125660,6.283e-07,6.328582e-01,3.625827e-01,-8.199955e-01
125680,6.284e-07,6.304269e-01,3.934390e-01,-4.911267e-01
125700,6.285e-07,6.327963e-01,3.219857e-01,-7.379960e-01
125720,6.286e-07,6.353582e-01,5.225437e-01,-7.133806e-01
125740,6.287e-07,6.365480e-01,5.898144e-01,-6.418636e-01
125760,6.288e-07,6.381259e-01,4.265034e-01,-8.148606e-01
125780,6.289e-07,6.383088e-01,6.529903e-01,-6.565316e-01
125800,6.29e-07,6.357107e-01,3.638954e-01,-7.969431e-01
125820,6.291e-07,6.327061e-01,5.039797e-01,-6.923189e-01
125840,6.292e-07,6.324789e-01,5.246173e-01,-7.379324e-01
125860,6.293e-07,6.315778e-01,3.992167e-01,-6.195826e-01
125880,6.294e-07,6.273165e-01,5.099992e-01,-7.556772e-01
125900,6.295e-07,6.395062e-01,2.550431e-01,-7.861478e-01
125920,6.296e-07,6.443420e-01,3.750956e-01,-7.852038e-01
125940,6.297e-07,6.334519e-01,5.048457e-01,-6.973816e-01
125960,6.298e-07,6.356838e-01,1.003544e-01,-7.678349e-01
125980,6.299e-07,6.404264e-01,4.210113e-01,-7.926944e-01
126000,6.3e-07,6.336284e-01,3.701256e-01,-4.297276e-01
126020,6.301e-07,6.267891e-01,3.409176e-01,-9.139768e-01
126040,6.302e-07,6.273359e-01,4.808898e-01,-6.260367e-01
126060,6.303e-07,6.314626e-01,4.307961e-01,-7.520583e-01
126080,6.304e-07,6.298053e-01,4.354962e-01,-6.575300e-01
126100,6.305e-07,6.379104e-01,2.778003e-01,-8.227847e-01
126120,6.306e-07,6.346536e-01,3.347759e-01,-7.631822e-01
126140,6.307e-07,6.336650e-01,4.221960e-01,-7.195417e-01
126160,6.308e-07,6.402231e-01,4.830070e-01,-7.437490e-01
126180,6.309e-07,6.402225e-01,5.514464e-01,-6.287765e-01
