t,phi
1.0156e-06,0.1929903
1.0157e-06,0.4859939
1.0158e-06,0.04526367
1.0159e-06,0.04946266
1.016e-06,0.04906434
1.0161e-06,0.06439379
1.0162000000000001e-06,0.09129845
1.0163000000000001e-06,0.2688226
1.0164000000000001e-06,0.1176022
1.0165000000000001e-06,0.2464488
1.0166e-06,-0.05092263
1.0167e-06,-0.03680293
1.0168e-06,0.2679705
1.0169e-06,0.2175438
1.017e-06,0.09554102
1.0171e-06,0.08259743
1.0172e-06,0.2306297
1.0173e-06,0.1401161
1.0174e-06,0.04772817
1.0175e-06,0.07501422
1.0176e-06,0.1643407
1.0177e-06,0.03412984
1.0178e-06,0.08898062
1.0179e-06,0.1833946
1.018e-06,-0.1285234
1.0181e-06,-0.07548615
1.0182e-06,-0.04263795
1.0183e-06,0.06837493
1.0184e-06,-0.1117544
1.0185e-06,0.1912601
1.0186e-06,0.1565399
1.0187e-06,0.1274534
1.0188e-06,0.2163849
1.0189e-06,0.2669185
1.0190000000000001e-06,0.1804235
1.0191000000000001e-06,0.05692641
1.0192000000000001e-06,0.1993598
1.0193000000000001e-06,-0.2074943
1.0194000000000001e-06,-0.1764103
1.0195e-06,0.03213607
1.0196e-06,0.1534622
1.0197e-06,0.03577764
1.0198e-06,0.1479005
1.0199e-06,0.1488716
1.02e-06,-0.02635953
1.0201e-06,-0.1594187
1.0202e-06,-0.1254527
1.0203e-06,-4.980508e-05
1.0204e-06,-0.151905
1.0205e-06,-0.03326416
1.0206e-06,0.001230496
1.0207e-06,0.1030654
1.0208e-06,-0.1582705
1.0209e-06,-0.2526541
1.021e-06,0.1957505
1.0211e-06,-0.01121934
1.0212e-06,-0.1762758
1.0213e-06,-0.2528529
1.0214e-06,-0.1164653
1.0215e-06,0.008671539
1.0216e-06,-0.1053151
1.0217e-06,-0.06074553
1.0218000000000001e-06,-0.0627232
1.0219000000000001e-06,-0.02238408
1.0220000000000001e-06,-0.06980506
1.0221000000000001e-06,0.04655607
1.0222000000000001e-06,-0.09050441
1.0223e-06,-0.03408862
1.0224e-06,-0.1148739
1.0225e-06,-0.1428149
1.0226e-06,-0.1503097
1.0227e-06,-0.05066934
1.0228e-06,-0.0239994
1.0229e-06,-0.03318837
1.023e-06,-0.3388081
1.0231e-06,-0.003128875
1.0232e-06,-0.08741577
1.0233e-06,-0.005006233
1.0234e-06,-0.3091497
1.0235e-06,-0.05833438
1.0236e-06,0.0743424
1.0237e-06,-0.3718356
1.0238e-06,-0.1925062
1.0239e-06,0.0602405
1.024e-06,-0.3670283
1.0241e-06,-0.1164323
1.0242e-06,-0.2560493
1.0243e-06,-0.1184001
1.0244e-06,-0.6146212
1.0245e-06,-0.3171823
1.0246000000000001e-06,-0.2113959
1.0247000000000001e-06,-0.5134509
1.0248000000000001e-06,-0.4545346
1.0249000000000001e-06,-0.3159693
1.0250000000000001e-06,-0.177192
1.0251e-06,-0.2487558
1.0252e-06,-0.3358743
1.0253e-06,-0.1109356
1.0254e-06,-0.1477052
1.0255e-06,-0.4396397
1.0256e-06,-0.4940067
1.0257e-06,-0.3895696
1.0258e-06,-0.3440681
1.0259e-06,-0.2931434
1.026e-06,-0.1664177
1.0261e-06,-0.1803934
1.0262e-06,-0.2982479
1.0263e-06,-0.04525463
1.0264e-06,-0.1131077
1.0265e-06,-0.09610668
1.0266e-06,-0.1373954
1.0267e-06,-0.2417102
1.0268e-06,-0.3855944
1.0269e-06,-0.1867994
1.027e-06,-0.2292888
1.0271e-06,-0.2877159
1.0272e-06,-0.5212604
1.0273e-06,-0.2977016
1.0274000000000001e-06,-0.3100319
1.0275000000000001e-06,-0.2122996
1.0276000000000001e-06,-0.5477825
1.0277000000000001e-06,-0.3720005
1.0278000000000001e-06,-0.4252589
1.0279e-06,-0.2385108
1.028e-06,-0.3891352
1.0281e-06,-0.3247601
1.0282e-06,-0.49338
1.0283e-06,-0.2488766
1.0284e-06,-0.3132374
1.0285e-06,-0.3001397
1.0286e-06,-0.3342377
1.0287e-06,-0.5285103
1.0288e-06,-0.6336161
1.0289e-06,-0.560054
1.029e-06,-0.3976907
1.0291e-06,-0.2358308
1.0292e-06,-0.3024232
1.0293e-06,-0.2580775
1.0294e-06,-0.3975967
1.0295e-06,-0.3740876
1.0296e-06,-0.4135207
1.0297e-06,-0.289234
1.0298e-06,-0.4785605
1.0299e-06,-0.3875586
1.03e-06,-0.5579005
1.0301e-06,-0.3880097
1.0302000000000001e-06,-0.6196026
1.0303000000000001e-06,-0.5025386
1.0304000000000001e-06,-0.4764871
1.0305000000000001e-06,-0.5424029
1.0306000000000001e-06,-0.831015
1.0307e-06,-0.6862169
1.0308e-06,-0.4506187
1.0309e-06,-0.6180739
1.031e-06,-0.639055
1.0311e-06,-0.3564398
1.0312e-06,-0.5935298
1.0313e-06,-0.5755036
1.0314e-06,-0.4755042
1.0315e-06,-0.5541241
1.0316e-06,-0.5417377
1.0317e-06,-0.5457783
1.0318e-06,-0.5979952
1.0319e-06,-0.6865771
1.032e-06,-0.6224563
1.0321e-06,-0.7165048
1.0322e-06,-0.6552056
1.0323e-06,-0.524689
1.0324e-06,-0.5693246
1.0325e-06,-0.3263038
1.0326e-06,-0.3538146
1.0327e-06,-0.4315075
1.0328e-06,-0.5141098
1.0329e-06,-0.5591916
1.033e-06,-0.4954357
1.0331000000000001e-06,-0.5419963
1.0332000000000001e-06,-0.6898881
1.0333000000000001e-06,-0.6903476
1.0334000000000001e-06,-0.8766479
1.0335000000000001e-06,-0.8387983
1.0336e-06,-0.5438416
1.0337e-06,-0.8606299
1.0338e-06,-1.042172
1.0339e-06,-0.8947345
1.034e-06,-0.8759995
1.0341e-06,-0.8365889
1.0342e-06,-0.7170338
1.0343e-06,-0.8801205
1.0344e-06,-0.8787023
1.0345e-06,-0.8232239
1.0346e-06,-0.8478269
1.0347e-06,-0.8377919
1.0348e-06,-0.7174961
1.0349e-06,-0.8317645
1.035e-06,-0.8793063
1.0351e-06,-0.8718504
1.0352e-06,-0.8454678
1.0353e-06,-0.9847587
1.0354e-06,-0.7661382
1.0355e-06,-0.8091823
1.0356e-06,-0.7409957
1.0357e-06,-0.8406696
1.0358e-06,-0.6162042
1.0359000000000001e-06,-0.6911183
1.0360000000000001e-06,-0.8195782
1.0361000000000001e-06,-0.7939315
1.0362000000000001e-06,-0.6943136
1.0363000000000001e-06,-0.7389093
1.0364e-06,-0.9182162
1.0365e-06,-0.9851812
1.0366e-06,-0.870778
1.0367e-06,-1.165222
1.0368e-06,-0.9536284
1.0369e-06,-1.109981
1.037e-06,-1.004365
1.0371e-06,-0.7120225
1.0372e-06,-0.8907053
1.0373e-06,-0.7835564
1.0374e-06,-1.058707
1.0375e-06,-1.110987
1.0376e-06,-0.8655248
1.0377e-06,-0.962398
1.0378e-06,-0.8507985
1.0379e-06,-0.9887835
1.038e-06,-1.044072
1.0381e-06,-0.7892246
1.0382e-06,-0.9303859
1.0383e-06,-0.9403623
1.0384e-06,-1.133826
1.0385e-06,-1.028866
1.0386e-06,-1.038277
1.0387000000000001e-06,-0.8967569
1.0388000000000001e-06,-0.761182
1.0389000000000001e-06,-0.8492588
1.0390000000000001e-06,-0.7667842
1.0391000000000001e-06,-0.7318125
1.0392e-06,-0.9286422
1.0393e-06,-0.9240659
1.0394e-06,-1.253182
1.0395e-06,-1.112341
1.0396e-06,-1.287523
1.0397e-06,-1.310299
1.0398e-06,-1.385691
1.0399e-06,-1.217891
1.04e-06,-1.363337
1.0401e-06,-1.220117
1.0402e-06,-1.244767
1.0403e-06,-1.100652
1.0404e-06,-1.080242
1.0405e-06,-1.076494
1.0406e-06,-1.157182
1.0407e-06,-1.318878
1.0408e-06,-1.163748
1.0409e-06,-1.241251
1.041e-06,-0.9595172
1.0411e-06,-1.013023
1.0412e-06,-1.062344
1.0413e-06,-1.081303
1.0414e-06,-1.210399
1.0415000000000001e-06,-1.190173
1.0416000000000001e-06,-1.13205
1.0417000000000001e-06,-1.433279
1.0418000000000001e-06,-1.287618
1.0419000000000001e-06,-0.9491768
1.042e-06,-0.9530951
1.0421e-06,-0.8193648
1.0422e-06,-0.8014003
1.0423e-06,-0.8565289
1.0424e-06,-1.03549
1.0425e-06,-1.170707
1.0426e-06,-1.212966
1.0427e-06,-1.358225
1.0428e-06,-1.598444
1.0429e-06,-1.559729
1.043e-06,-1.443811
1.0431e-06,-1.611419
1.0432e-06,-1.422104
1.0433e-06,-1.430669
1.0434e-06,-1.370217
1.0435e-06,-1.52004
1.0436e-06,-1.295662
1.0437e-06,-1.300441
1.0438e-06,-1.288689
1.0439e-06,-1.341707
1.044e-06,-1.48951
1.0441e-06,-1.311695
1.0442e-06,-1.308278
1.0443000000000001e-06,-1.194477
1.0444000000000001e-06,-1.327912
1.0445000000000001e-06,-1.380183
1.0446000000000001e-06,-1.268767
1.0447000000000001e-06,-1.238125
1.0448e-06,-1.565562
1.0449e-06,-1.386103
1.045e-06,-1.470348
1.0451e-06,-1.180067
1.0452e-06,-1.285648
1.0453e-06,-1.14312
1.0454e-06,-1.122047
1.0455e-06,-1.177587
1.0456e-06,-1.294847
1.0457e-06,-1.195409
1.0458e-06,-1.39549
1.0459e-06,-1.70019
1.046e-06,-1.669835
1.0461e-06,-1.761832
1.0462e-06,-1.562181
1.0463e-06,-1.580379
1.0464e-06,-1.554426
1.0465e-06,-1.451973
1.0466e-06,-1.537626
1.0467e-06,-1.366422
1.0468e-06,-1.446801
1.0469e-06,-1.453346
1.047e-06,-1.783048
1.0471e-06,-1.565347
1.0472000000000001e-06,-1.654612
1.0473000000000001e-06,-1.426896
1.0474000000000001e-06,-1.567314
1.0475000000000001e-06,-1.335417
1.0476000000000001e-06,-1.561782
1.0477e-06,-1.418143
1.0478e-06,-1.280164
1.0479e-06,-1.350967
1.048e-06,-1.462635
1.0481e-06,-1.589519
1.0482e-06,-1.312188
1.0483e-06,-1.180722
1.0484e-06,-1.398121
1.0485e-06,-1.271505
1.0486e-06,-1.271032
1.0487e-06,-1.272505
1.0488e-06,-1.47394
1.0489e-06,-1.59955
1.049e-06,-1.678466
1.0491e-06,-1.714895
1.0492e-06,-1.880003
1.0493e-06,-1.702121
1.0494e-06,-1.694663
1.0495e-06,-1.6619
1.0496e-06,-1.515974
1.0497e-06,-1.659635
1.0498e-06,-1.734735
1.0499e-06,-1.580019
1.0500000000000001e-06,-1.385185
1.0501000000000001e-06,-1.435302
1.0502000000000001e-06,-1.687301
1.0503000000000001e-06,-1.680297
1.0504000000000001e-06,-1.772864
1.0505e-06,-1.48728
1.0506e-06,-1.643142
1.0507e-06,-1.478771
1.0508e-06,-1.260613
1.0509e-06,-1.604713
1.051e-06,-1.391562
1.0511e-06,-1.427153
1.0512e-06,-1.601442
1.0513e-06,-1.647205
1.0514e-06,-1.209125
1.0515e-06,-1.537581
1.0516e-06,-1.222377
1.0517e-06,-1.235308
1.0518e-06,-1.318436
1.0519e-06,-1.302389
1.052e-06,-1.303042
1.0521e-06,-1.69124
1.0522e-06,-1.815923
1.0523e-06,-1.669243
1.0524e-06,-1.674088
1.0525e-06,-1.727912
1.0526e-06,-1.790129
1.0527e-06,-1.750308
1.0528000000000001e-06,-1.516338
1.0529000000000001e-06,-1.56463
1.0530000000000001e-06,-1.668625
1.0531000000000001e-06,-1.727376
1.0532000000000001e-06,-1.606939
1.0533e-06,-1.705982
1.0534e-06,-1.574578
1.0535e-06,-1.737219
1.0536e-06,-1.416107
1.0537e-06,-1.338736
1.0538e-06,-1.694799
1.0539e-06,-1.407304
1.054e-06,-1.415665
1.0541e-06,-1.4127
1.0542e-06,-1.588659
1.0543e-06,-1.519226
1.0544e-06,-1.524686
1.0545e-06,-1.350178
1.0546e-06,-1.374269
1.0547e-06,-1.179587
1.0548e-06,-1.319099
1.0549e-06,-1.347713
1.055e-06,-1.166146
1.0551e-06,-1.494656
1.0552e-06,-1.556721
1.0553e-06,-1.675243
1.0554e-06,-1.564356
1.0555e-06,-1.649716
1.0556000000000001e-06,-1.756571
1.0557000000000001e-06,-1.679554
1.0558000000000001e-06,-1.592207
1.0559000000000001e-06,-1.337919
1.0560000000000001e-06,-1.382431
1.0561e-06,-1.203042
1.0562e-06,-1.36671
1.0563e-06,-1.305689
1.0564e-06,-1.361449
1.0565e-06,-1.236961
1.0566e-06,-1.364758
1.0567e-06,-1.319738
1.0568e-06,-1.423764
1.0569e-06,-1.381646
1.057e-06,-1.249604
1.0571e-06,-1.200146
1.0572e-06,-1.274337
1.0573e-06,-1.430361
1.0574e-06,-1.282593
1.0575e-06,-1.271539
1.0576e-06,-1.142272
1.0577e-06,-1.110197
1.0578e-06,-1.061513
1.0579e-06,-1.196005
1.058e-06,-1.159354
1.0581e-06,-1.304344
1.0582e-06,-1.358373
1.0583e-06,-1.360149
1.0584000000000001e-06,-1.524343
1.0585000000000001e-06,-1.562046
1.0586000000000001e-06,-1.488696
1.0587000000000001e-06,-1.505114
1.0588000000000001e-06,-1.30943
1.0589e-06,-1.293165
1.059e-06,-1.460204
1.0591e-06,-1.011414
1.0592e-06,-1.186571
1.0593e-06,-1.174529
1.0594e-06,-1.030143
1.0595e-06,-1.10713
1.0596e-06,-1.096345
1.0597e-06,-1.105897
1.0598e-06,-1.099141
1.0599e-06,-1.153629
1.06e-06,-1.267171
1.0601e-06,-1.168192
1.0602e-06,-1.150112
1.0603e-06,-1.106708
1.0604e-06,-0.945273
1.0605e-06,-1.096223
1.0606e-06,-1.027646
1.0607e-06,-0.9657851
1.0608e-06,-0.831961
1.0609e-06,-0.8760446
1.061e-06,-0.9800788
1.0611e-06,-0.9015998
1.0612e-06,-1.069147
1.0613000000000001e-06,-0.994946
1.0614000000000001e-06,-1.146273
1.0615000000000001e-06,-1.056131
1.0616000000000001e-06,-1.096061
1.0617000000000001e-06,-1.261052
1.0618e-06,-1.228624
1.0619e-06,-0.9221016
1.062e-06,-1.017131
1.0621e-06,-1.164069
1.0622e-06,-1.156563
1.0623e-06,-0.9760175
1.0624e-06,-0.9927983
1.0625e-06,-0.8091921
1.0626e-06,-0.8817748
1.0627e-06,-0.8273965
1.0628e-06,-0.7426606
1.0629e-06,-0.7258591
1.063e-06,-0.8091019
1.0631e-06,-0.7978107
1.0632e-06,-0.8886338
1.0633e-06,-0.9204345
1.0634e-06,-0.8150114
1.0635e-06,-0.9334283
1.0636e-06,-1.098702
1.0637e-06,-0.8856633
1.0638e-06,-0.7194492
1.0639e-06,-0.6758385
1.064e-06,-0.4134555
1.0641000000000001e-06,-0.4925877
1.0642000000000001e-06,-0.4714031
1.0643000000000001e-06,-0.7552127
1.0644000000000001e-06,-0.6055373
1.0645000000000001e-06,-0.7030751
1.0646e-06,-0.7476854
1.0647e-06,-1.032842
1.0648e-06,-0.6609427
1.0649e-06,-0.7534575
1.065e-06,-0.6393832
1.0651e-06,-0.8125458
1.0652e-06,-0.6436414
1.0653e-06,-0.5099731
1.0654e-06,-0.3862698
1.0655e-06,-0.527063
1.0656e-06,-0.4909802
1.0657e-06,-0.4666473
1.0658e-06,-0.3626268
1.0659e-06,-0.06304999
1.066e-06,-0.00279097
1.0661e-06,-0.3122658
1.0662e-06,-0.3248405
1.0663e-06,-0.4207102
1.0664e-06,-0.4683684
1.0665e-06,-0.4103531
1.0666e-06,-0.392793
1.0667e-06,-0.3113631
1.0668e-06,-0.4443451
1.0669000000000001e-06,-0.3029336
1.0670000000000001e-06,-0.1887756
1.0671000000000001e-06,0.071726
1.0672000000000001e-06,0.03825651
1.0673000000000001e-06,-0.04047081
1.0674e-06,-0.2278322
1.0675e-06,-0.1545729
1.0676e-06,-0.3295083
1.0677e-06,-0.2873608
1.0678e-06,-0.4103875
1.0679e-06,-0.2413489
1.068e-06,-0.1260951
1.0681e-06,-0.204457
1.0682e-06,-0.3175269
1.0683e-06,-0.2807857
1.0684e-06,-0.4039561
1.0685e-06,-0.2834126
1.0686e-06,-0.05468458
1.0687e-06,0.03641243
1.0688e-06,-0.0632559
1.0689e-06,0.026736
1.069e-06,0.06290833
1.0691e-06,0.1649145
1.0692e-06,0.1105138
1.0693e-06,0.005080522
1.0694e-06,0.1436985
1.0695e-06,-0.04850072
1.0696e-06,0.0642286
1.0697000000000001e-06,0.2686209
1.0698000000000001e-06,0.1336078
1.0699000000000001e-06,0.1784507
1.0700000000000001e-06,0.2055522
1.0701000000000001e-06,0.2153703
1.0702e-06,0.2043194
1.0703e-06,0.2805859
1.0704e-06,0.4327403
1.0705e-06,0.1754312
1.0706e-06,0.1780763
1.0707e-06,0.05682387
1.0708e-06,0.1059043
1.0709e-06,0.1742736
1.071e-06,0.192258
1.0711e-06,0.2954048
1.0712e-06,0.2283103
1.0713e-06,0.3130057
1.0714e-06,0.09865218
1.0715e-06,0.2346263
1.0716e-06,0.3238044
1.0717e-06,0.4005088
1.0718e-06,0.04761288
1.0719e-06,0.3247014
1.072e-06,0.2619622
1.0721e-06,0.4939123
1.0722e-06,0.4093879
1.0723e-06,0.4868009
1.0724e-06,0.6278383
1.0725000000000001e-06,0.4517122
1.0726000000000001e-06,0.498293
1.0727000000000001e-06,0.2448771
1.0728000000000001e-06,0.3104145
1.0729000000000001e-06,0.4374752
1.073e-06,0.3205561
1.0731e-06,0.4259894
1.0732e-06,0.4057983
1.0733e-06,0.5091452
1.0734e-06,0.6335782
1.0735e-06,0.6199581
1.0736e-06,0.5860433
1.0737e-06,0.7147904
1.0738e-06,0.6938928
1.0739e-06,0.5415837
1.074e-06,0.4803389
1.0741e-06,0.3433086
1.0742e-06,0.5329469
1.0743e-06,0.5367907
1.0744e-06,0.3305118
1.0745e-06,0.3133879
1.0746e-06,0.3449202
1.0747e-06,0.5882773
1.0748e-06,0.4456693
1.0749e-06,0.5796666
1.075e-06,0.7045907
1.0751e-06,0.4457527
1.0752e-06,0.6513433
1.0753000000000001e-06,0.5300674
1.0754000000000001e-06,0.7645637
1.0755000000000001e-06,0.7397686
1.0756000000000001e-06,0.6444529
1.0757000000000001e-06,0.6629564
1.0758000000000001e-06,0.5797141
1.0759e-06,0.5599804
1.076e-06,0.5030391
1.0761e-06,0.3910671
1.0762e-06,0.5814949
1.0763e-06,0.7068101
1.0764e-06,0.897736
1.0765e-06,0.6238431
1.0766e-06,0.7556539
1.0767e-06,0.8240753
1.0768e-06,0.6426439
1.0769e-06,0.9146511
1.077e-06,0.7427474
1.0771e-06,0.9831862
1.0772e-06,0.8219984
1.0773e-06,0.4953279
1.0774e-06,0.5010893
1.0775e-06,0.6376678
1.0776e-06,0.7189766
1.0777e-06,0.5234509
1.0778e-06,0.6178389
1.0779e-06,0.7686504
1.078e-06,0.7804286
1.0781e-06,0.7136822
1.0782000000000001e-06,0.8155596
1.0783000000000001e-06,1.084056
1.0784000000000001e-06,0.9434399
1.0785000000000001e-06,0.9417069
1.0786000000000001e-06,0.9777327
1.0787e-06,0.893999
1.0788e-06,1.18747
1.0789e-06,0.7073643
1.079e-06,0.5573002
1.0791e-06,0.6992733
1.0792e-06,0.8832539
1.0793e-06,0.8715922
1.0794e-06,0.7172468
1.0795e-06,0.8175368
1.0796e-06,0.8541192
1.0797e-06,0.9686353
1.0798e-06,0.9467434
1.0799e-06,1.04546
1.08e-06,1.135025
1.0801e-06,1.060576
1.0802e-06,1.147685
1.0803e-06,1.065039
1.0804e-06,0.8770462
1.0805e-06,0.8539435
1.0806e-06,0.868254
1.0807e-06,0.8965693
1.0808e-06,0.9739426
1.0809e-06,0.8674434
1.0810000000000001e-06,0.8277062
1.0811000000000001e-06,1.074565
1.0812000000000001e-06,0.9673454
1.0813000000000001e-06,1.005785
1.0814000000000001e-06,0.9401922
1.0815e-06,0.9196258
1.0816e-06,1.000397
1.0817e-06,1.014684
1.0818e-06,1.072863
1.0819e-06,1.105339
1.082e-06,0.6445915
1.0821e-06,0.8973397
1.0822e-06,0.7225489
1.0823e-06,0.8337529
1.0824e-06,0.9601375
1.0825e-06,0.9672596
1.0826e-06,0.8129355
1.0827e-06,0.9184498
1.0828e-06,1.245899
1.0829e-06,0.9034089
1.083e-06,1.015439
1.0831e-06,1.10193
1.0832e-06,0.991547
1.0833e-06,1.15159
1.0834e-06,1.282315
1.0835e-06,1.072138
1.0836e-06,1.023379
1.0837e-06,0.9937578
1.0838000000000001e-06,1.058866
1.0839000000000001e-06,1.023159
1.0840000000000001e-06,1.024079
1.0841000000000001e-06,1.133581
1.0842000000000001e-06,1.082668
1.0843e-06,1.074632
1.0844e-06,1.01544
1.0845e-06,1.00902
1.0846e-06,1.169186
1.0847e-06,1.257487
1.0848e-06,1.21908
1.0849e-06,1.369844
1.085e-06,1.166816
1.0851e-06,1.130098
1.0852e-06,0.899963
1.0853e-06,0.996321
1.0854e-06,0.8912123
1.0855e-06,1.049961
1.0856e-06,1.002531
1.0857e-06,0.8837076
1.0858e-06,0.9787228
1.0859e-06,1.051888
1.086e-06,0.8212529
1.0861e-06,0.9650119
1.0862e-06,1.20338
1.0863e-06,1.378099
1.0864e-06,1.399255
1.0865e-06,1.22181
1.0866000000000001e-06,1.079222
1.0867000000000001e-06,1.12204
1.0868000000000001e-06,0.7694488
1.0869000000000001e-06,0.9976045
1.0870000000000001e-06,1.157552
1.0871e-06,1.256271
1.0872e-06,0.9623385
1.0873e-06,1.035471
1.0874e-06,1.088487
1.0875e-06,1.180521
1.0876e-06,1.170845
1.0877e-06,1.202717
1.0878e-06,1.147993
1.0879e-06,1.079535
1.088e-06,0.9948655
1.0881e-06,1.008151
1.0882e-06,1.078804
1.0883e-06,0.9461508
1.0884e-06,0.9154536
1.0885e-06,0.8549612
1.0886e-06,0.9387475
1.0887e-06,0.794011
1.0888e-06,0.826802
1.0889e-06,1.075663
1.089e-06,1.121588
1.0891e-06,1.075543
1.0892e-06,0.9867097
1.0893e-06,1.038935
1.0894000000000001e-06,1.357566
1.0895000000000001e-06,1.094607
1.0896000000000001e-06,1.22519
1.0897000000000001e-06,1.093397
1.0898000000000001e-06,0.9758946
1.0899000000000001e-06,1.159879
1.09e-06,1.144301
1.0901e-06,1.073866
1.0902e-06,0.9821916
1.0903e-06,1.150149
1.0904e-06,1.118113
1.0905e-06,1.019863
1.0906e-06,0.9878248
1.0907e-06,1.097526
1.0908e-06,1.095584
1.0909e-06,1.118394
1.091e-06,1.091175
1.0911e-06,1.047932
1.0912e-06,1.079105
1.0913e-06,0.9079886
1.0914e-06,1.073064
1.0915e-06,0.9301698
1.0916e-06,1.05541
1.0917e-06,0.9753276
1.0918e-06,0.9440869
1.0919e-06,0.9538519
1.092e-06,0.8144119
1.0921e-06,1.077715
1.0922e-06,0.9529735
1.0923000000000001e-06,1.048244
1.0924000000000001e-06,1.126399
1.0925000000000001e-06,1.297018
1.0926000000000001e-06,1.125827
1.0927000000000001e-06,1.051067
1.0928e-06,0.9363325
1.0929e-06,1.109226
1.093e-06,0.8008296
1.0931e-06,0.9939753
1.0932e-06,1.021968
1.0933e-06,1.196294
1.0934e-06,1.171582
1.0935e-06,1.039447
1.0936e-06,1.139619
1.0937e-06,1.129663
1.0938e-06,0.8996971
1.0939e-06,0.7853849
1.094e-06,0.8637801
1.0941e-06,0.6962571
1.0942e-06,0.8932363
1.0943e-06,0.9883503
1.0944e-06,1.012291
1.0945e-06,0.9741761
1.0946e-06,0.9245344
1.0947e-06,1.088023
1.0948e-06,0.8607529
1.0949e-06,0.8486575
1.095e-06,0.9080226
1.0951000000000001e-06,0.7211003
1.0952000000000001e-06,0.902961
1.0953000000000001e-06,1.195243
1.0954000000000001e-06,1.143979
1.0955000000000001e-06,1.022026
1.0956e-06,0.8412502
1.0957e-06,0.8607168
1.0958e-06,1.016132
1.0959e-06,1.355074
1.096e-06,1.009479
1.0961e-06,1.051067
1.0962e-06,1.268635
1.0963e-06,0.8763293
1.0964e-06,0.983242
1.0965e-06,1.258687
1.0966e-06,1.036021
1.0967e-06,1.061734
1.0968e-06,0.9229394
1.0969e-06,0.9454092
1.097e-06,1.010041
1.0971e-06,0.9146773
1.0972e-06,0.9180828
1.0973e-06,0.8012906
1.0974e-06,1.002286
1.0975e-06,0.9313008
1.0976e-06,0.9269171
1.0977e-06,1.066619
1.0978e-06,0.9767019
1.0979000000000001e-06,0.9140753
1.0980000000000001e-06,0.8552965
1.0981000000000001e-06,0.8510265
1.0982000000000001e-06,0.7943246
1.0983000000000001e-06,0.7123038
1.0984e-06,0.9107575
1.0985e-06,0.9091365
1.0986e-06,1.008578
1.0987e-06,0.7781041
1.0988e-06,1.06947
1.0989e-06,0.996568
1.099e-06,1.181011
1.0991e-06,1.052158
1.0992e-06,0.9769756
1.0993e-06,1.00732
1.0994e-06,1.031166
1.0995e-06,1.150131
1.0996e-06,1.109968
1.0997e-06,1.167138
1.0998e-06,1.034684
1.0999e-06,1.12157
1.1e-06,0.9497042
1.1001e-06,0.8987474
1.1002e-06,0.8621648
1.1003e-06,0.7001731
1.1004e-06,0.8598835
1.1005e-06,0.6592771
1.1006e-06,0.7433663
1.1007000000000001e-06,0.8386117
1.1008000000000001e-06,0.7195306
1.1009000000000001e-06,0.7885398
1.1010000000000001e-06,0.6182822
1.1011000000000001e-06,0.863867
1.1012e-06,0.9827219
1.1013e-06,0.8777915
1.1014e-06,0.8461515
1.1015e-06,0.7635292
1.1016e-06,0.8804886
1.1017e-06,0.8299216
1.1018e-06,0.7631069
1.1019e-06,0.7888762
1.102e-06,0.7748298
1.1021e-06,1.084076
1.1022e-06,1.051489
1.1023e-06,0.7230658
1.1024e-06,0.9053783
1.1025e-06,0.8492457
1.1026e-06,0.9547724
1.1027e-06,0.8975271
1.1028e-06,0.7412913
1.1029e-06,0.8662291
1.103e-06,0.8701287
1.1031e-06,0.8988261
1.1032e-06,0.8070887
1.1033e-06,0.8445305
1.1034e-06,0.7312788
1.1035000000000001e-06,0.7024603
1.1036000000000001e-06,0.632624
1.1037000000000001e-06,0.5698343
1.1038000000000001e-06,0.7934592
1.1039000000000001e-06,0.6095209
1.1040000000000001e-06,0.4394168
1.1041e-06,0.6808162
1.1042e-06,0.7306876
1.1043e-06,0.8407725
1.1044e-06,0.8261838
1.1045e-06,0.7356004
1.1046e-06,0.6046604
1.1047e-06,0.7983682
1.1048e-06,0.7373367
1.1049e-06,0.7378668
1.105e-06,0.6834041
1.1051e-06,0.7038804
1.1052e-06,0.7009609
1.1053e-06,0.8137639
1.1054e-06,0.6071023
1.1055e-06,0.6826523
1.1056e-06,0.8743863
1.1057e-06,0.7254764
1.1058e-06,0.8186645
1.1059e-06,0.9320754
1.106e-06,0.9561478
1.1061e-06,0.7745085
1.1062e-06,0.7188368
1.1063000000000001e-06,0.7637635
1.1064000000000001e-06,0.5634225
1.1065000000000001e-06,0.6890618
1.1066000000000001e-06,0.5849364
1.1067000000000001e-06,0.2821665
1.1068000000000001e-06,0.6052598
1.1069e-06,0.5406907
1.107e-06,0.5401683
1.1071e-06,0.7938524
1.1072e-06,0.7169861
1.1073e-06,0.6125161
1.1074e-06,0.5634124
1.1075e-06,0.743933
1.1076e-06,0.674442
1.1077e-06,0.624002
1.1078e-06,0.4865525
1.1079e-06,0.4917071
1.108e-06,0.4903686
1.1081e-06,0.644008
1.1082e-06,0.7266793
1.1083e-06,0.7664785
1.1084e-06,0.6384236
1.1085e-06,0.7937034
1.1086e-06,1.003231
1.1087e-06,0.7664165
1.1088e-06,0.740076
1.1089e-06,0.8861529
1.109e-06,0.8019238
1.1091e-06,0.835402
1.1092000000000001e-06,0.6898178
1.1093000000000001e-06,0.606582
1.1094000000000001e-06,0.5970576
1.1095000000000001e-06,0.6744035
1.1096000000000001e-06,0.6543709
1.1097e-06,0.5253922
1.1098e-06,0.4278781
1.1099e-06,0.4523167
1.11e-06,0.3556699
1.1101e-06,0.5080882
1.1102e-06,0.6284212
1.1103e-06,0.5454699
