i,j,rhs_decompose,sol_decompose,rhs_Ax,sol_Ax,rhs_Ay,sol_Ay
2,25,7.725952e+01,1.943059e+08,9.634350e-02,-3.690279e-04,-2.465511e-01,2.540942e+14
3,25,7.725952e+01,1.954551e+08,1.373949e-01,-3.865963e-04,-2.596985e-01,2.540942e+14
4,25,7.725952e+01,1.970940e+08,1.807833e-01,-4.100213e-04,-2.776332e-01,2.540942e+14
5,25,7.725952e+01,1.992504e+08,2.263580e-01,-4.388248e-04,-2.993906e-01,2.540942e+14
6,25,7.733434e+01,2.019505e+08,2.712215e-01,-4.725963e-04,-3.224284e-01,2.540942e+14
7,25,1.391720e+08,2.051857e+08,3.025808e-01,-5.109655e-04,-3.400603e-01,2.540942e+14
8,25,1.691294e+10,2.087985e+08,2.799400e-01,-5.537171e-04,-3.413781e-01,2.540942e+14
9,25,2.425526e+11,2.125077e+08,1.910706e-01,-6.016681e-04,-3.624007e-01,2.540942e+14
10,25,8.081968e+11,2.194459e+08,4.821586e-01,-6.569306e-04,-4.804355e-01,2.540942e+14
11,25,-3.901925e+10,2.391649e+08,8.455139e-01,-7.126995e-04,-7.739431e-01,2.540942e+14
12,25,-2.031938e+12,2.543105e+08,1.121033e+00,-7.602162e-04,-1.400436e+00,2.540942e+14
13,25,-8.315035e+11,2.261151e+08,1.816384e+00,-7.975204e-04,-1.100647e+00,2.540942e+14
14,25,1.089490e+12,1.833825e+08,1.583551e+00,-8.211583e-04,9.593812e-02,2.540942e+14
15,25,2.058153e+11,1.658712e+08,1.384529e+00,-8.402201e-04,-1.099997e-01,2.540942e+14
16,25,2.131992e+11,1.531653e+08,5.275891e-01,-8.561368e-04,4.621567e-01,2.540942e+14
17,25,2.704568e+11,1.387171e+08,1.452886e-01,-8.774439e-04,-2.635962e-02,2.540942e+14
18,25,-3.768802e+11,1.250243e+08,1.104397e+00,-9.080260e-04,-1.513944e+00,2.540942e+14
19,25,-1.293531e+12,1.080450e+08,2.382025e+00,-9.351236e-04,-1.623608e+00,2.540942e+14
20,25,-1.080973e+12,7.353729e+07,2.750910e+00,-9.422823e-04,-4.200039e-01,2.540942e+14
21,25,1.447386e+12,1.870434e+07,1.805026e+00,-9.238064e-04,2.253587e-01,2.540942e+14
22,25,1.120158e+12,-1.361362e+07,4.505181e-01,-8.873129e-04,-2.171917e-01,2.540942e+14
23,25,7.508470e+10,-2.910221e+07,-6.454070e-01,-8.445332e-04,1.505686e+00,2.540942e+14
24,25,5.558590e+11,-5.575995e+07,-1.467267e-01,-8.105249e-04,1.910384e+00,2.540942e+14
25,25,1.350667e+12,-8.678176e+07,8.145230e-01,-7.783342e-04,1.698879e-01,2.540942e+14
26,25,7.365252e+11,-1.033066e+08,4.142515e-02,-7.347634e-04,4.639426e-01,2.540942e+14
27,25,-1.571751e+11,-1.177847e+08,-7.854088e-01,-6.932271e-04,7.100071e-01,2.540942e+14
28,25,-3.650564e+11,-1.436410e+08,-7.822411e-01,-6.630887e-04,3.245827e-01,2.540942e+14
29,25,6.058770e+11,-1.779730e+08,-2.241881e-01,-6.371845e-04,3.902042e-01,2.540942e+14
30,25,7.034844e+11,-2.060012e+08,-4.466922e-01,-6.022360e-04,9.366479e-01,2.540942e+14
31,25,3.262144e+11,-2.346541e+08,-5.469368e-01,-5.645853e-04,8.134615e-02,2.540942e+14
32,25,9.139394e+11,-2.618672e+08,1.654030e-01,-5.291384e-04,1.805762e-01,2.540942e+14
33,25,2.566443e+11,-2.651799e+08,3.150891e-01,-4.901977e-04,5.955728e-01,2.540942e+14
34,25,6.329963e+09,-2.615952e+08,2.822224e-01,-4.522400e-04,4.273725e-01,2.540942e+14
35,25,-1.576284e+07,-2.582288e+08,2.304407e-01,-4.180800e-04,3.667116e-01,2.540942e+14
36,25,1.737456e+03,-2.554801e+08,1.747477e-01,-3.887148e-04,3.560626e-01,2.540942e+14
37,25,7.725952e+01,-2.533956e+08,1.215018e-01,-3.647406e-04,3.527203e-01,2.540942e+14
38,25,7.725952e+01,-2.519463e+08,7.144874e-02,-3.467202e-04,3.498907e-01,2.540942e+14
39,25,7.725952e+01,-2.510940e+08,2.356867e-02,-3.353167e-04,3.475831e-01,2.540942e+14
40,25,7.725952e+01,-2.508129e+08,-5.575166e-09,-3.313608e-04,3.466880e-01,2.540942e+14
0,26,7.725952e+01,1.903147e+08,1.623257e-02,-2.957708e-04,-2.683599e-01,2.540942e+14
1,26,7.725952e+01,1.905084e+08,4.909821e-02,-2.991692e-04,-2.714339e-01,2.540942e+14
2,26,7.725952e+01,1.910940e+08,8.319613e-02,-3.086426e-04,-2.806490e-01,2.540942e+14
3,26,7.725952e+01,1.920864e+08,1.194602e-01,-3.236252e-04,-2.959626e-01,2.540942e+14
4,26,7.725952e+01,1.935114e+08,1.590258e-01,-3.436858e-04,-3.171987e-01,2.540942e+14
5,26,7.725952e+01,1.954083e+08,2.033203e-01,-3.685131e-04,-3.436851e-01,2.540942e+14
6,26,4.335912e+06,1.978336e+08,2.535835e-01,-3.978948e-04,-3.726916e-01,2.540942e+14
7,26,1.135537e+09,2.008585e+08,3.042317e-01,-4.316563e-04,-3.907085e-01,2.540942e+14
8,26,6.188747e+10,2.045144e+08,2.799558e-01,-4.695925e-04,-3.171022e-01,2.540942e+14
9,26,3.669621e+11,2.093107e+08,2.718284e-01,-5.131598e-04,-3.542733e-01,2.540942e+14
10,26,6.221044e+11,2.195959e+08,1.185207e+00,-5.661153e-04,-1.393814e+00,2.540942e+14
11,26,-2.456402e+11,2.393570e+08,2.080112e+00,-6.177636e-04,-1.668849e+00,2.540942e+14
12,26,-1.805212e+12,2.518873e+08,1.971063e+00,-6.553029e-04,-1.291387e+00,2.540942e+14
13,26,-1.041546e+12,2.279844e+08,1.500955e+00,-6.809157e-04,-6.305386e-01,2.540942e+14
14,26,4.690431e+11,1.899779e+08,1.358927e+00,-7.016452e-04,2.379663e-01,2.540942e+14
15,26,-4.384804e+10,1.722563e+08,9.530272e-01,-7.189664e-04,2.958997e-01,2.540942e+14
16,26,-5.982270e+11,1.599178e+08,1.018937e+00,-7.396050e-04,3.962470e-01,2.540942e+14
17,26,-3.743576e+11,1.368268e+08,1.640920e+00,-7.633450e-04,-6.483427e-01,2.540942e+14
18,26,1.325128e+11,1.116589e+08,1.452661e+00,-7.810917e-04,-1.325686e+00,2.540942e+14
19,26,6.815242e+11,8.944390e+07,1.212385e+00,-7.920811e-04,-1.383332e+00,2.540942e+14
20,26,1.436705e+11,6.388039e+07,9.834595e-01,-7.939527e-04,-1.910782e-01,2.540942e+14
21,26,6.596558e+11,2.260808e+07,6.342673e-01,-7.819359e-04,5.745509e-01,2.540942e+14
22,26,8.290488e+11,-1.073774e+07,5.789288e-02,-7.557173e-04,3.591827e-01,2.540942e+14
23,26,-2.866588e+11,-2.737920e+07,-5.018553e-01,-7.252450e-04,2.065434e+00,2.540942e+14
24,26,9.153657e+11,-5.930070e+07,4.125024e-01,-7.036836e-04,9.960264e-01,2.540942e+14
25,26,1.678327e+12,-9.011616e+07,1.014320e+00,-6.801201e-04,-4.319302e-01,2.540942e+14
26,26,1.026841e+12,-1.049171e+08,7.715333e-01,-6.489215e-04,7.067298e-01,2.540942e+14
27,26,-1.467650e+11,-1.157142e+08,5.721347e-01,-6.195133e-04,9.094058e-01,2.540942e+14
28,26,-5.760394e+11,-1.411889e+08,1.167394e+00,-5.977571e-04,-2.706769e-01,2.540942e+14
29,26,7.423681e+11,-1.785613e+08,1.855662e+00,-5.756248e-04,-2.980638e-01,2.540942e+14
30,26,-2.974818e+11,-2.012927e+08,1.756359e+00,-5.427707e-04,1.035951e+00,2.540942e+14
31,26,6.261532e+10,-2.317841e+08,1.004079e+00,-5.001425e-04,8.336260e-01,2.540942e+14
32,26,1.018828e+12,-2.572117e+08,4.473005e-01,-4.564750e-04,7.373549e-01,2.540942e+14
33,26,4.802455e+10,-2.583239e+08,2.011103e-01,-4.155634e-04,8.417630e-01,2.540942e+14
34,26,-1.263159e+10,-2.567964e+08,2.296127e-01,-3.800332e-04,3.988701e-01,2.540942e+14
35,26,1.949030e+09,-2.541260e+08,2.198349e-01,-3.491475e-04,3.764895e-01,2.540942e+14
36,26,1.309846e+06,-2.515037e+08,1.714054e-01,-3.228144e-04,4.044921e-01,2.540942e+14
37,26,7.725952e+01,-2.494591e+08,1.186723e-01,-3.014286e-04,4.054534e-01,2.540942e+14
38,26,7.725952e+01,-2.480436e+08,6.914109e-02,-2.854241e-04,3.994219e-01,2.540942e+14
39,26,7.725952e+01,-2.472188e+08,2.267358e-02,-2.753201e-04,3.940506e-01,2.540942e+14
40,26,7.725952e+01,-2.469484e+08,-5.575166e-09,-2.718165e-04,3.920352e-01,2.540942e+14
0,27,7.725952e+01,1.868428e+08,1.315855e-02,-2.304424e-04,-2.946770e-01,2.540942e+14
1,27,7.725952e+01,1.869997e+08,3.988308e-02,-2.331425e-04,-2.981584e-01,2.540942e+14
2,27,7.725952e+01,1.874754e+08,6.788255e-02,-2.406680e-04,-3.086485e-01,2.540942e+14
3,27,7.725952e+01,1.882852e+08,9.822414e-02,-2.525894e-04,-3.263042e-01,2.540942e+14
4,27,7.725952e+01,1.894568e+08,1.325394e-01,-2.686081e-04,-3.515140e-01,2.540942e+14
5,27,7.725952e+01,1.910378e+08,1.743142e-01,-2.885639e-04,-3.854599e-01,2.540942e+14
6,27,6.955004e+08,1.931171e+08,2.342641e-01,-3.124739e-04,-4.326414e-01,2.540942e+14
7,27,2.157147e+10,1.959288e+08,3.508174e-01,-3.405668e-04,-5.072618e-01,2.540942e+14
8,27,1.009519e+11,2.006370e+08,5.272378e-01,-3.728380e-04,-4.935226e-01,2.540942e+14
9,27,1.737332e+11,2.097989e+08,6.518136e-01,-4.084676e-04,-4.788491e-01,2.540942e+14
