cycle,time,phi[ngx/4 ngy/2],Ex[ngx/4 ngy/2],Ey[ngx/4 ngy/2]
207740,1.0387e-06,6.545500e-01,6.091273e-01,-8.462372e-01
207760,1.0388e-06,6.516989e-01,5.754144e-01,-1.134048e+00
207780,1.0389e-06,6.482502e-01,7.192760e-01,-9.621384e-01
207800,1.039e-06,6.645553e-01,5.990487e-01,-1.054535e+00
207820,1.0391e-06,6.540311e-01,6.433204e-01,-6.310892e-01
207840,1.0392e-06,6.428076e-01,7.188924e-01,-9.522958e-01
207860,1.0393e-06,6.430178e-01,5.891950e-01,-9.136877e-01
207880,1.0394e-06,6.431937e-01,7.947887e-01,-9.749582e-01
207900,1.0395e-06,6.427459e-01,4.555762e-01,-1.021838e+00
207920,1.0396e-06,6.432711e-01,7.769631e-01,-1.235863e+00
207940,1.0397e-06,6.428325e-01,5.816704e-01,-1.180444e+00
207960,1.0398e-06,6.268029e-01,6.873392e-01,-1.106765e+00
207980,1.0399e-06,6.339992e-01,5.842919e-01,-1.280943e+00
208000,1.04e-06,6.442896e-01,3.177162e-01,-1.009139e+00
208020,1.0401e-06,6.352792e-01,5.720916e-01,-1.226284e+00
208040,1.0402e-06,6.283062e-01,3.072454e-01,-1.170259e+00
208060,1.0403e-06,6.348742e-01,5.065563e-01,-8.413451e-01
208080,1.0404e-06,6.296816e-01,7.137150e-01,-9.630834e-01
208100,1.0405e-06,6.190469e-01,6.382399e-01,-1.203686e+00
208120,1.0406e-06,6.188636e-01,1.004131e+00,-1.190517e+00
208140,1.0407e-06,6.398526e-01,6.113048e-01,-1.068032e+00
208160,1.0408e-06,6.421858e-01,6.981996e-01,-1.093378e+00
208180,1.0409e-06,6.390639e-01,6.996610e-01,-1.030962e+00
208200,1.041e-06,6.437767e-01,7.327567e-01,-1.135481e+00
208220,1.0411e-06,6.531093e-01,6.265860e-01,-1.268647e+00
208240,1.0412e-06,6.577744e-01,8.295958e-01,-8.667861e-01
208260,1.0413e-06,6.510439e-01,4.422241e-01,-1.137052e+00
208280,1.0414e-06,6.482638e-01,6.122010e-01,-8.977675e-01
208300,1.0415e-06,6.491571e-01,6.387490e-01,-8.920208e-01
208320,1.0416e-06,6.520130e-01,7.940752e-01,-9.564036e-01
208340,1.0417e-06,6.479281e-01,7.372414e-01,-1.084723e+00
208360,1.0418e-06,6.523193e-01,9.864688e-01,-1.044352e+00
208380,1.0419e-06,6.581050e-01,6.109875e-01,-1.118770e+00
208400,1.042e-06,6.578998e-01,5.508580e-01,-1.271725e+00
208420,1.0421e-06,6.542575e-01,5.066575e-01,-9.979517e-01
208440,1.0422e-06,6.638991e-01,6.302238e-01,-1.216931e+00
208460,1.0423e-06,6.675732e-01,5.914388e-01,-1.100453e+00
208480,1.0424e-06,6.568830e-01,6.067593e-01,-9.759834e-01
208500,1.0425e-06,6.487165e-01,6.677896e-01,-1.090446e+00
208520,1.0426e-06,6.468204e-01,5.045944e-01,-1.124082e+00
208540,1.0427e-06,6.468277e-01,7.084708e-01,-9.476736e-01
208560,1.0428e-06,6.570662e-01,6.161573e-01,-1.256142e+00
208580,1.0429e-06,6.450301e-01,6.485041e-01,-1.504921e+00
208600,1.043e-06,6.409182e-01,5.382722e-01,-1.365562e+00
208620,1.0431e-06,6.432596e-01,6.372164e-01,-1.229859e+00
208640,1.0432e-06,6.429453e-01,5.885720e-01,-1.308442e+00
208660,1.0433e-06,6.394452e-01,5.256090e-01,-1.307814e+00
208680,1.0434e-06,6.401693e-01,6.266034e-01,-1.267333e+00
208700,1.0435e-06,6.403799e-01,5.234025e-01,-1.176739e+00
208720,1.0436e-06,6.308367e-01,6.827202e-01,-1.192634e+00
208740,1.0437e-06,6.322028e-01,6.994894e-01,-1.394415e+00
208760,1.0438e-06,6.346717e-01,5.355265e-01,-1.149872e+00
208780,1.0439e-06,6.427199e-01,7.959766e-01,-1.063186e+00
208800,1.044e-06,6.541778e-01,7.433493e-01,-1.112664e+00
208820,1.0441e-06,6.448227e-01,8.641862e-01,-1.023725e+00
208840,1.0442e-06,6.505383e-01,6.839666e-01,-1.134165e+00
208860,1.0443e-06,6.628261e-01,5.221357e-01,-1.003703e+00
208880,1.0444e-06,6.581122e-01,6.112328e-01,-1.176742e+00
208900,1.0445e-06,6.591313e-01,5.479406e-01,-1.287305e+00
208920,1.0446e-06,6.550294e-01,6.047848e-01,-6.696620e-01
208940,1.0447e-06,6.555405e-01,9.119031e-01,-9.852344e-01
208960,1.0448e-06,6.568730e-01,6.524848e-01,-9.015431e-01
208980,1.0449e-06,6.537502e-01,6.094576e-01,-1.058016e+00
209000,1.045e-06,6.583575e-01,8.431894e-01,-9.849450e-01
209020,1.0451e-06,6.604658e-01,3.546365e-01,-1.039618e+00
209040,1.0452e-06,6.639569e-01,4.171018e-01,-1.003734e+00
209060,1.0453e-06,6.637518e-01,5.528251e-01,-1.037979e+00
209080,1.0454e-06,6.524351e-01,6.036699e-01,-1.207318e+00
209100,1.0455e-06,6.568669e-01,5.050588e-01,-1.113583e+00
209120,1.0456e-06,6.520068e-01,4.204348e-01,-9.734384e-01
209140,1.0457e-06,6.478745e-01,5.830683e-01,-1.056449e+00
209160,1.0458e-06,6.489575e-01,5.003715e-01,-1.042285e+00
209180,1.0459e-06,6.521283e-01,3.096050e-01,-1.173517e+00
209200,1.046e-06,6.608015e-01,5.752320e-01,-1.068951e+00
209220,1.0461e-06,6.534672e-01,4.635355e-01,-1.178148e+00
209240,1.0462e-06,6.489372e-01,4.269398e-01,-1.361179e+00
209260,1.0463e-06,6.523769e-01,2.798972e-01,-1.275487e+00
209280,1.0464e-06,6.519432e-01,1.917254e-01,-1.069809e+00
209300,1.0465e-06,6.505541e-01,1.925076e-01,-1.669774e+00
209320,1.0466e-06,6.468889e-01,6.034308e-01,-1.352923e+00
209340,1.0467e-06,6.406652e-01,4.521982e-01,-1.279033e+00
209360,1.0468e-06,6.446497e-01,5.261990e-01,-9.736881e-01
209380,1.0469e-06,6.475824e-01,5.081304e-01,-9.791993e-01
209400,1.047e-06,6.484643e-01,5.620396e-01,-1.151039e+00
209420,1.0471e-06,6.506385e-01,2.625405e-01,-1.220549e+00
209440,1.0472e-06,6.553074e-01,8.167613e-01,-1.084661e+00
209460,1.0473e-06,6.535919e-01,7.424678e-01,-8.209146e-01
209480,1.0474e-06,6.555182e-01,5.897354e-01,-7.880068e-01
209500,1.0475e-06,6.594763e-01,4.771811e-01,-1.101827e+00
209520,1.0476e-06,6.578792e-01,5.427958e-01,-8.617016e-01
209540,1.0477e-06,6.557156e-01,7.923006e-01,-1.076334e+00
209560,1.0478e-06,6.594589e-01,7.958051e-01,-7.557508e-01
209580,1.0479e-06,6.739350e-01,6.392281e-01,-1.121254e+00
209600,1.048e-06,6.795356e-01,8.647304e-01,-9.524426e-01
209620,1.0481e-06,6.678284e-01,6.498787e-01,-9.188267e-01
209640,1.0482e-06,6.642187e-01,7.224292e-01,-8.493126e-01
209660,1.0483e-06,6.659098e-01,6.307728e-01,-8.345345e-01
209680,1.0484e-06,6.711772e-01,4.015017e-01,-8.064724e-01
209700,1.0485e-06,6.632377e-01,2.670265e-01,-7.773897e-01
209720,1.0486e-06,6.624320e-01,3.528856e-01,-1.048417e+00
209740,1.0487e-06,6.588862e-01,4.218546e-01,-9.946225e-01
209760,1.0488e-06,6.588991e-01,7.018650e-01,-8.560770e-01
209780,1.0489e-06,6.548835e-01,5.674865e-01,-1.074773e+00
209800,1.049e-06,6.620455e-01,3.027551e-01,-1.020602e+00
209820,1.0491e-06,6.618117e-01,6.914136e-01,-1.102867e+00
209840,1.0492e-06,6.597486e-01,6.196421e-01,-1.357167e+00
209860,1.0493e-06,6.536387e-01,7.481273e-01,-1.334600e+00
209880,1.0494e-06,6.448166e-01,4.928775e-01,-1.238190e+00
209900,1.0495e-06,6.506838e-01,4.032499e-01,-1.182789e+00
209920,1.0496e-06,6.516398e-01,3.754042e-01,-1.099166e+00
209940,1.0497e-06,6.483951e-01,5.777017e-01,-1.181764e+00
209960,1.0498e-06,6.379200e-01,2.428354e-01,-1.152071e+00
209980,1.0499e-06,6.375861e-01,6.062467e-01,-1.336395e+00
210000,1.05e-06,6.401498e-01,3.639667e-01,-1.293503e+00
210020,1.0501e-06,6.481801e-01,5.881907e-01,-1.121404e+00
210040,1.0502e-06,6.622605e-01,6.568290e-01,-1.030416e+00
210060,1.0503e-06,6.623091e-01,7.475866e-01,-9.824434e-01
210080,1.0504e-06,6.589552e-01,6.721584e-01,-9.815083e-01
210100,1.0505e-06,6.560066e-01,5.970411e-01,-7.635477e-01
210120,1.0506e-06,6.679167e-01,7.085386e-01,-9.252586e-01
210140,1.0507e-06,6.714776e-01,6.022462e-01,-9.188098e-01
210160,1.0508e-06,6.649826e-01,8.474199e-01,-9.996819e-01
210180,1.0509e-06,6.741724e-01,6.231784e-01,-8.173960e-01
210200,1.051e-06,6.661353e-01,7.228693e-01,-8.267014e-01
210220,1.0511e-06,6.639300e-01,8.227788e-01,-7.716188e-01
210240,1.0512e-06,6.645650e-01,5.874974e-01,-1.074520e+00
210260,1.0513e-06,6.708095e-01,6.097473e-01,-1.063286e+00
210280,1.0514e-06,6.719956e-01,8.138058e-01,-8.356660e-01
210300,1.0515e-06,6.793802e-01,5.212440e-01,-9.195291e-01
210320,1.0516e-06,6.824336e-01,6.129875e-01,-6.349464e-01
210340,1.0517e-06,6.637276e-01,6.650847e-01,-8.483468e-01
210360,1.0518e-06,6.563237e-01,4.980198e-01,-9.226100e-01
210380,1.0519e-06,6.601869e-01,5.957154e-01,-7.696118e-01
210400,1.052e-06,6.662400e-01,5.438185e-01,-7.786984e-01
210420,1.0521e-06,6.664489e-01,7.327884e-01,-8.870304e-01
210440,1.0522e-06,6.512826e-01,4.587781e-01,-9.423798e-01
210460,1.0523e-06,6.536609e-01,2.752815e-01,-9.635073e-01
210480,1.0524e-06,6.635435e-01,5.412037e-01,-8.897172e-01
210500,1.0525e-06,6.653742e-01,4.403611e-01,-1.008678e+00
210520,1.0526e-06,6.529446e-01,4.387925e-01,-1.066390e+00
210540,1.0527e-06,6.484342e-01,3.044307e-01,-1.017053e+00
210560,1.0528e-06,6.571945e-01,4.020059e-01,-9.111739e-01
210580,1.0529e-06,6.556338e-01,4.361412e-01,-9.346145e-01
210600,1.053e-06,6.494265e-01,5.274826e-01,-1.012407e+00
210620,1.0531e-06,6.418570e-01,2.448774e-01,-1.025427e+00
210640,1.0532e-06,6.422423e-01,6.783056e-01,-1.156102e+00
210660,1.0533e-06,6.523429e-01,3.686820e-01,-1.007481e+00
210680,1.0534e-06,6.666392e-01,8.815442e-01,-1.071061e+00
210700,1.0535e-06,6.691638e-01,4.773293e-01,-9.618245e-01
210720,1.0536e-06,6.677817e-01,5.130469e-01,-9.113472e-01
210740,1.0537e-06,6.745935e-01,5.417456e-01,-1.002876e+00
210760,1.0538e-06,6.703054e-01,7.053960e-01,-6.479381e-01
210780,1.0539e-06,6.657354e-01,7.210739e-01,-8.532635e-01
210800,1.054e-06,6.760358e-01,5.760536e-01,-8.091176e-01
210820,1.0541e-06,6.826426e-01,7.573780e-01,-6.764286e-01
210840,1.0542e-06,6.684895e-01,4.663179e-01,-8.327116e-01
210860,1.0543e-06,6.547401e-01,8.065522e-01,-7.903144e-01
210880,1.0544e-06,6.583675e-01,6.515490e-01,-9.448880e-01
210900,1.0545e-06,6.728075e-01,7.343081e-01,-9.322215e-01
210920,1.0546e-06,6.873716e-01,6.119519e-01,-8.068897e-01
210940,1.0547e-06,6.802085e-01,8.514920e-01,-5.808054e-01
210960,1.0548e-06,6.717311e-01,7.144517e-01,-5.313646e-01
210980,1.0549e-06,6.696132e-01,4.558544e-01,-6.484293e-01
211000,1.055e-06,6.691865e-01,6.010386e-01,-4.393311e-01
211020,1.0551e-06,6.665497e-01,7.079124e-01,-6.646469e-01
211040,1.0552e-06,6.598033e-01,6.289943e-01,-6.860307e-01
211060,1.0553e-06,6.573104e-01,5.022045e-01,-1.029736e+00
211080,1.0554e-06,6.665086e-01,4.639762e-01,-8.590097e-01
211100,1.0555e-06,6.729257e-01,4.190792e-01,-8.701924e-01
211120,1.0556e-06,6.690142e-01,6.103603e-01,-8.325018e-01
211140,1.0557e-06,6.637639e-01,8.602898e-01,-7.734265e-01
211160,1.0558e-06,6.563157e-01,3.814378e-01,-7.673157e-01
211180,1.0559e-06,6.535898e-01,4.612674e-01,-9.204935e-01
211200,1.056e-06,6.576388e-01,3.259061e-01,-9.333525e-01
211220,1.0561e-06,6.653874e-01,3.766261e-01,-5.799294e-01
211240,1.0562e-06,6.636314e-01,4.138460e-01,-8.181272e-01
211260,1.0563e-06,6.545395e-01,4.901557e-01,-9.551392e-01
211280,1.0564e-06,6.479785e-01,4.203958e-01,-7.320610e-01
211300,1.0565e-06,6.515653e-01,6.034119e-01,-1.151320e+00
211320,1.0566e-06,6.679493e-01,6.568307e-01,-7.211057e-01
211340,1.0567e-06,6.728702e-01,4.675423e-01,-7.597461e-01
211360,1.0568e-06,6.743680e-01,5.574277e-01,-8.305837e-01
211380,1.0569e-06,6.719292e-01,7.826579e-01,-6.520193e-01
211400,1.057e-06,6.739332e-01,6.675221e-01,-5.884320e-01
211420,1.0571e-06,6.818736e-01,3.309843e-01,-8.253282e-01
211440,1.0572e-06,6.740445e-01,5.413314e-01,-7.913843e-01
211460,1.0573e-06,6.715295e-01,4.853798e-01,-7.481330e-01
211480,1.0574e-06,6.796200e-01,9.011952e-01,-5.565921e-01
211500,1.0575e-06,6.791250e-01,7.585247e-01,-7.505155e-01
211520,1.0576e-06,6.713380e-01,5.943266e-01,-7.453567e-01
211540,1.0577e-06,6.742967e-01,7.504036e-01,-7.980318e-01
211560,1.0578e-06,6.774919e-01,7.700993e-01,-2.852010e-01
211580,1.0579e-06,6.727738e-01,5.404715e-01,-3.620811e-01
211600,1.058e-06,6.666945e-01,5.308071e-01,-4.051012e-01
211620,1.0581e-06,6.653399e-01,7.608440e-01,-7.197165e-01
211640,1.0582e-06,6.697140e-01,3.090281e-01,-6.202937e-01
211660,1.0583e-06,6.700691e-01,7.088174e-01,-5.527489e-01
211680,1.0584e-06,6.625475e-01,6.213870e-01,-5.401833e-01
211700,1.0585e-06,6.591525e-01,5.268455e-01,-4.827957e-01
211720,1.0586e-06,6.682097e-01,3.765289e-01,-4.420272e-01
211740,1.0587e-06,6.738622e-01,5.904382e-01,-6.432496e-01
211760,1.0588e-06,6.624277e-01,4.833602e-01,-6.714815e-01
211780,1.0589e-06,6.615378e-01,6.012968e-01,-6.111832e-01
211800,1.059e-06,6.601681e-01,4.137945e-01,-8.021775e-01
211820,1.0591e-06,6.562694e-01,6.189107e-01,-8.435746e-01
211840,1.0592e-06,6.615937e-01,4.377582e-01,-7.202402e-01
211860,1.0593e-06,6.611142e-01,5.329218e-01,-6.572532e-01
211880,1.0594e-06,6.518614e-01,7.500709e-01,-6.183897e-01
211900,1.0595e-06,6.546830e-01,4.244367e-01,-8.038937e-01
211920,1.0596e-06,6.569074e-01,5.727942e-01,-7.122924e-01
211940,1.0597e-06,6.619044e-01,7.745201e-01,-7.252277e-01
211960,1.0598e-06,6.664493e-01,5.740215e-01,-8.238845e-01
211980,1.0599e-06,6.721085e-01,5.941314e-01,-5.816383e-01
212000,1.06e-06,6.746930e-01,6.761080e-01,-5.747305e-01
212020,1.0601e-06,6.819779e-01,4.638098e-01,-4.485795e-01
212040,1.0602e-06,6.785128e-01,6.344073e-01,-5.777041e-01
212060,1.0603e-06,6.720937e-01,5.843703e-01,-7.085212e-01
212080,1.0604e-06,6.778178e-01,5.675994e-01,-5.381944e-01
212100,1.0605e-06,6.815018e-01,7.121769e-01,-5.233172e-01
212120,1.0606e-06,6.793535e-01,5.503094e-01,-6.040161e-01
212140,1.0607e-06,6.794520e-01,4.598217e-01,-4.976099e-01
212160,1.0608e-06,6.841372e-01,5.732282e-01,-7.432294e-01
212180,1.0609e-06,6.813709e-01,6.546791e-01,-4.453216e-01
212200,1.061e-06,6.860231e-01,4.474712e-01,-3.586787e-01
212220,1.0611e-06,6.806000e-01,5.433351e-01,-3.635754e-01
212240,1.0612e-06,6.743994e-01,3.531431e-01,-2.491780e-01
212260,1.0613e-06,6.668612e-01,6.347206e-01,-5.176280e-01
212280,1.0614e-06,6.609547e-01,5.853571e-01,-3.714142e-01
212300,1.0615e-06,6.662280e-01,6.100264e-01,-4.965152e-01
212320,1.0616e-06,6.730725e-01,6.033345e-01,-4.440858e-01
212340,1.0617e-06,6.785220e-01,5.416445e-01,-3.961290e-01
212360,1.0618e-06,6.702014e-01,4.958700e-01,-3.539694e-01
212380,1.0619e-06,6.704944e-01,4.109845e-01,-5.060171e-01
212400,1.062e-06,6.669003e-01,4.287668e-01,-5.729691e-01
212420,1.0621e-06,6.645100e-01,3.395133e-01,-3.206051e-01
212440,1.0622e-06,6.621943e-01,5.379301e-01,-4.809268e-01
212460,1.0623e-06,6.621582e-01,3.483909e-01,-5.845138e-01
212480,1.0624e-06,6.577170e-01,4.383976e-01,-5.358287e-01
212500,1.0625e-06,6.552401e-01,3.344404e-01,-4.667813e-01
212520,1.0626e-06,6.605288e-01,6.240094e-01,-5.787753e-01
212540,1.0627e-06,6.660159e-01,6.415804e-01,-5.289112e-01
212560,1.0628e-06,6.607798e-01,6.052863e-01,-7.002084e-01
212580,1.0629e-06,6.611057e-01,5.985003e-01,-4.979081e-01
212600,1.063e-06,6.649094e-01,8.392301e-01,-4.450706e-01
212620,1.0631e-06,6.705043e-01,7.070261e-01,-4.972233e-01
212640,1.0632e-06,6.669364e-01,7.647056e-01,-5.099189e-01
212660,1.0633e-06,6.737754e-01,7.603768e-01,-1.549765e-01
212680,1.0634e-06,6.857789e-01,6.206633e-01,-3.931224e-01
212700,1.0635e-06,6.792374e-01,6.511505e-01,-5.225717e-01
212720,1.0636e-06,6.761180e-01,7.569684e-01,-4.208689e-01
212740,1.0637e-06,6.712582e-01,1.045827e+00,-3.830670e-01
212760,1.0638e-06,6.792279e-01,6.826767e-01,-4.170544e-01
212780,1.0639e-06,6.807252e-01,5.240698e-01,-2.551979e-01
212800,1.064e-06,6.846352e-01,4.841119e-01,-1.450602e-01
212820,1.0641e-06,6.786677e-01,6.371147e-01,-3.817714e-01
212840,1.0642e-06,6.665064e-01,5.873173e-01,-1.413892e-01
212860,1.0643e-06,6.706079e-01,5.353386e-01,-1.606107e-02
212880,1.0644e-06,6.772853e-01,4.594019e-01,-2.251853e-01
212900,1.0645e-06,6.700743e-01,4.329033e-01,-1.348270e-01
212920,1.0646e-06,6.633428e-01,3.300001e-01,-2.034970e-01
212940,1.0647e-06,6.725041e-01,5.197852e-01,-2.457254e-01
212960,1.0648e-06,6.832091e-01,7.087415e-01,-3.882678e-01
212980,1.0649e-06,6.765978e-01,5.750171e-01,-3.359717e-01
213000,1.065e-06,6.729725e-01,5.922927e-01,-1.712153e-01
213020,1.0651e-06,6.766292e-01,5.510022e-01,-3.501196e-01
213040,1.0652e-06,6.751546e-01,4.369172e-01,-1.698423e-01
213060,1.0653e-06,6.651491e-01,3.218930e-01,-2.317245e-01
213080,1.0654e-06,6.733855e-01,6.551335e-01,-4.405374e-01
213100,1.0655e-06,6.743336e-01,4.081117e-01,-4.733647e-01
213120,1.0656e-06,6.735916e-01,4.841134e-01,-3.135789e-01
213140,1.0657e-06,6.680320e-01,7.154772e-01,-3.380205e-01
213160,1.0658e-06,6.609743e-01,5.073653e-01,-4.867146e-01
213180,1.0659e-06,6.589125e-01,6.092734e-01,-3.915743e-01
213200,1.066e-06,6.667677e-01,7.101668e-01,-6.642938e-01
213220,1.0661e-06,6.677520e-01,1.021791e+00,-5.540437e-01
213240,1.0662e-06,6.729672e-01,7.566101e-01,-4.311219e-01
213260,1.0663e-06,6.796205e-01,7.192549e-01,-5.202276e-01
213280,1.0664e-06,6.800574e-01,7.072295e-01,-1.873807e-01
213300,1.0665e-06,6.823097e-01,7.168543e-01,-2.625501e-01
213320,1.0666e-06,6.685596e-01,6.172079e-01,-1.221261e-01
213340,1.0667e-06,6.677876e-01,6.631352e-01,-3.373197e-01
213360,1.0668e-06,6.843565e-01,7.750375e-01,-3.527246e-01
213380,1.0669e-06,6.885934e-01,7.217402e-01,-4.349484e-01
213400,1.067e-06,6.750633e-01,8.521879e-01,-1.230745e-01
213420,1.0671e-06,6.763960e-01,7.531518e-01,-2.768721e-01
213440,1.0672e-06,6.781546e-01,9.193415e-01,-4.156881e-02
213460,1.0673e-06,6.758093e-01,8.784286e-01,-6.819541e-02
213480,1.0674e-06,6.791257e-01,7.024945e-01,-4.330930e-02
213500,1.0675e-06,6.708683e-01,8.392581e-01,2.798605e-01
213520,1.0676e-06,6.640135e-01,5.499998e-01,-4.167574e-02
213540,1.0677e-06,6.684668e-01,7.089662e-01,-2.332471e-01
213560,1.0678e-06,6.650062e-01,8.734522e-01,-1.294264e-01
213580,1.0679e-06,6.676393e-01,6.796214e-01,-1.372224e-01
213600,1.068e-06,6.739010e-01,7.290530e-01,-8.569320e-02
213620,1.0681e-06,6.751395e-01,8.804128e-01,1.014074e-01
213640,1.0682e-06,6.732743e-01,8.184553e-01,1.331439e-01
213660,1.0683e-06,6.722321e-01,8.708547e-01,-2.423962e-01
213680,1.0684e-06,6.741066e-01,5.359455e-01,-2.090893e-01
213700,1.0685e-06,6.693490e-01,3.444009e-01,-1.126014e-02
213720,1.0686e-06,6.637513e-01,4.164519e-01,-1.072548e-01
213740,1.0687e-06,6.712838e-01,6.345224e-01,6.088001e-02
213760,1.0688e-06,6.711404e-01,6.178547e-01,-1.370149e-01
213780,1.0689e-06,6.704790e-01,8.738790e-01,-1.683842e-01
213800,1.069e-06,6.626296e-01,9.293000e-01,1.150364e-01
213820,1.0691e-06,6.590302e-01,9.591155e-01,-1.167179e-01
213840,1.0692e-06,6.714078e-01,8.670555e-01,-9.941099e-02
213860,1.0693e-06,6.790025e-01,7.774275e-01,6.686611e-03
213880,1.0694e-06,6.785241e-01,9.927018e-01,-2.897040e-01
213900,1.0695e-06,6.801504e-01,8.695492e-01,-3.222041e-01
213920,1.0696e-06,6.763600e-01,8.216837e-01,2.755900e-01
213940,1.0697e-06,6.765030e-01,8.801601e-01,-2.290014e-01
213960,1.0698e-06,6.792374e-01,8.406078e-01,1.358896e-02
213980,1.0699e-06,6.802868e-01,8.412584e-01,1.336019e-02
214000,1.07e-06,6.897066e-01,7.448357e-01,-7.471150e-03
214020,1.0701e-06,6.909719e-01,8.442389e-01,9.335606e-03
214040,1.0702e-06,6.815742e-01,8.194405e-01,-6.036100e-02
214060,1.0703e-06,6.798813e-01,9.616168e-01,1.457761e-01
214080,1.0704e-06,6.782831e-01,1.065370e+00,1.279794e-01
214100,1.0705e-06,6.791743e-01,1.062262e+00,2.826668e-01
214120,1.0706e-06,6.730135e-01,6.096418e-01,1.592935e-01
214140,1.0707e-06,6.692423e-01,7.049003e-01,6.515303e-02
214160,1.0708e-06,6.566198e-01,1.142799e+00,3.731220e-01
214180,1.0709e-06,6.600801e-01,6.722414e-01,1.881669e-01
214200,1.071e-06,6.607994e-01,8.402808e-01,5.483848e-02
214220,1.0711e-06,6.707087e-01,1.043670e+00,-6.665913e-03
214240,1.0712e-06,6.783515e-01,5.280030e-01,-6.086444e-02
214260,1.0713e-06,6.743801e-01,8.129814e-01,9.775513e-02
214280,1.0714e-06,6.582144e-01,5.981016e-01,-2.574877e-02
214300,1.0715e-06,6.642999e-01,4.955556e-01,2.294614e-01
214320,1.0716e-06,6.702219e-01,7.888196e-01,2.869876e-01
214340,1.0717e-06,6.680354e-01,5.431732e-01,1.086583e-01
214360,1.0718e-06,6.625872e-01,6.944453e-01,6.419315e-02
214380,1.0719e-06,6.623506e-01,7.715201e-01,-6.122313e-03
214400,1.072e-06,6.655507e-01,7.732830e-01,1.069426e-01
214420,1.0721e-06,6.701176e-01,8.857468e-01,1.205593e-01
214440,1.0722e-06,6.711965e-01,7.179145e-01,-1.293301e-01
214460,1.0723e-06,6.670657e-01,9.621924e-01,2.229308e-01
214480,1.0724e-06,6.715177e-01,8.311695e-01,-1.297113e-02
214500,1.0725e-06,6.742367e-01,1.012287e+00,-7.231513e-02
214520,1.0726e-06,6.817185e-01,7.900768e-01,4.236076e-02
214540,1.0727e-06,6.775514e-01,7.856349e-01,-1.678999e-01
214560,1.0728e-06,6.807753e-01,9.581940e-01,2.459964e-02
214580,1.0729e-06,6.817881e-01,1.090700e+00,-1.004395e-02
214600,1.073e-06,6.778282e-01,9.089223e-01,2.740978e-02
214620,1.0731e-06,6.780781e-01,9.274131e-01,2.284430e-01
214640,1.0732e-06,6.827301e-01,8.920797e-01,2.315487e-01
214660,1.0733e-06,6.717861e-01,7.556929e-01,-8.219061e-02
214680,1.0734e-06,6.720569e-01,9.411013e-01,3.230319e-01
214700,1.0735e-06,6.746724e-01,1.078092e+00,2.498633e-01
214720,1.0736e-06,6.793230e-01,9.568504e-01,1.975732e-01
214740,1.0737e-06,6.772437e-01,9.583812e-01,1.001767e-01
214760,1.0738e-06,6.752335e-01,8.091954e-01,3.542536e-01
214780,1.0739e-06,6.696954e-01,9.036933e-01,4.716937e-01
214800,1.074e-06,6.576564e-01,7.419214e-01,1.339416e-01
214820,1.0741e-06,6.549478e-01,7.774504e-01,8.537371e-02
214840,1.0742e-06,6.614413e-01,8.233746e-01,3.573826e-01
214860,1.0743e-06,6.708474e-01,6.740316e-01,1.034514e-01
214880,1.0744e-06,6.714177e-01,6.509241e-01,2.542025e-01
214900,1.0745e-06,6.660070e-01,6.265808e-01,2.134344e-01
214920,1.0746e-06,6.723893e-01,5.659631e-01,2.396550e-01
214940,1.0747e-06,6.636848e-01,6.210909e-01,2.574083e-01
214960,1.0748e-06,6.606830e-01,9.369537e-01,3.003368e-01
214980,1.0749e-06,6.644136e-01,6.366845e-01,6.439462e-02
215000,1.075e-06,6.589026e-01,8.590293e-01,1.426219e-01
215020,1.0751e-06,6.645282e-01,7.811634e-01,2.396558e-01
215040,1.0752e-06,6.651487e-01,8.674756e-01,3.264824e-01
215060,1.0753e-06,6.628919e-01,9.698654e-01,9.117407e-02
215080,1.0754e-06,6.679033e-01,7.219492e-01,1.864101e-01
215100,1.0755e-06,6.654764e-01,7.266327e-01,1.004406e-01
215120,1.0756e-06,6.680114e-01,9.301630e-01,-9.574225e-03
215140,1.0757e-06,6.716576e-01,9.061072e-01,-8.652452e-03
215160,1.0758e-06,6.747280e-01,9.520590e-01,1.619715e-01
215180,1.0759e-06,6.800054e-01,1.109228e+00,3.807561e-01
215200,1.076e-06,6.794418e-01,1.076619e+00,2.387943e-01
215220,1.0761e-06,6.733714e-01,9.211317e-01,4.321306e-01
215240,1.0762e-06,6.775673e-01,8.937672e-01,1.652823e-01
215260,1.0763e-06,6.796550e-01,8.377206e-01,2.340618e-01
215280,1.0764e-06,6.818923e-01,9.401712e-01,3.726175e-01
215300,1.0765e-06,6.845998e-01,1.061433e+00,1.789019e-02
215320,1.0766e-06,6.769290e-01,1.083688e+00,2.682598e-01
215340,1.0767e-06,6.646228e-01,9.127304e-01,4.775330e-01
215360,1.0768e-06,6.630883e-01,1.221739e+00,4.981195e-01
215380,1.0769e-06,6.613379e-01,1.236590e+00,3.138332e-01
215400,1.077e-06,6.629212e-01,8.065847e-01,2.372139e-01
215420,1.0771e-06,6.579304e-01,6.765535e-01,3.059523e-01
215440,1.0772e-06,6.552783e-01,7.858871e-01,2.199065e-01
215460,1.0773e-06,6.541732e-01,6.691718e-01,4.796645e-01
215480,1.0774e-06,6.609780e-01,6.561855e-01,1.906099e-01
215500,1.0775e-06,6.726047e-01,5.225351e-01,4.048475e-01
215520,1.0776e-06,6.691260e-01,9.859254e-01,4.792532e-01
